exp_key,avg_power,avg_temperature,during_time,total_energy_diff,repeat_count,energy_per_token,energy_per_token_from_avg,sm_clock,batch_size,graph_mode,kv_group,total_energy_diff_full,energy_per_token_from_total
all_1_1230_128_40_2.6357_gpu_profile_16566.csv,213.5996428571429,39.0,2.6357,299914,40,7497.85,14.074614466964288,1230,1,all,128,576995.0,14424.875
all_1_1230_128_40_2.6358_gpu_profile_16566.csv,213.00985714285713,39.0,2.6358,4652252,40,116306.3,14.036284536428571,1230,1,all,128,4908667.0,122716.675
all_1_1230_128_40_2.6361_gpu_profile_16566.csv,213.2465714285714,39.0,2.6361,299756,40,7493.9,14.053482173571428,1230,1,all,128,555998.0,13899.95
all_1_1230_128_40_2.6362_gpu_profile_16566.csv,213.4462857142857,39.0,2.6362,-318409,40,-7960.225,14.06717746,1230,1,all,128,577439.0,14435.975
all_1_1230_128_40_2.6363_gpu_profile_16566.csv,212.88368965517242,39.0,2.6363,939766,40,23494.15,14.030631775948276,1230,1,all,128,1195139.0,29878.475
all_1_1230_128_40_2.6364_gpu_profile_16566.csv,213.21953333333337,39.0,2.6364,299667,40,7491.675,14.053299442000002,1230,1,all,128,555405.0,13885.125
all_1_1230_128_40_2.6367_gpu_profile_16566.csv,212.95757142857138,39.0,2.6367,299646,40,7491.15,14.037630714642853,1230,1,all,128,576836.0,14420.9
all_1_1230_128_40_2.636_gpu_profile_16566.csv,213.13385714285715,39.0,2.636,298273,40,7456.825,14.045521185714287,1230,1,all,128,553832.0,13845.8
all_1_1230_4096_20_1.3388_gpu_profile_16566.csv,213.0844375,39.0,1.3388,2678977,20,133948.85,14.26387224625,1230,1,all,4096,2806542.0,140327.1
all_1_1230_4096_20_1.3389_gpu_profile_16566.csv,213.38987500000002,38.625,1.3389,4569638,20,228481.9,14.285385181875,1230,1,all,4096,4696907.0,234845.35
all_1_1230_4096_20_1.3391_gpu_profile_16566.csv,212.6848125,38.791666666666664,1.3391,-3294352,20,-164717.6,14.240311620937499,1230,1,all,4096,3442114.0,172105.7
all_1_1230_4096_20_1.3392_gpu_profile_16566.csv,212.74118750000002,39.0,1.3392,786832,20,39341.6,14.245149915000002,1230,1,all,4096,914326.0,45716.3
all_1_1230_4096_20_1.3393_gpu_profile_16566.csv,212.93962499999998,39.0,1.3393,3315880,20,165794.0,14.259501988124999,1230,1,all,4096,3443242.0,172162.1
all_1_1230_4096_20_1.3394_gpu_profile_16566.csv,211.99975,39.0,1.3394,149348,20,7467.4,14.197623257499998,1230,1,all,4096,297825.0,14891.25
all_1_1230_4096_20_1.339_gpu_profile_16566.csv,212.9353125,39.0,1.339,1722847,20,86142.35,14.256019171875,1230,1,all,4096,1871300.0,93565.0
all_1_1230_8192_15_1.0211_gpu_profile_16566.csv,208.99699999999999,39.0,1.0211,106740,15,7116.0,14.227122446666664,1230,1,all,8192,213076.0,14205.066666666668
all_1_1230_8192_15_1.0212_gpu_profile_16566.csv,209.53857142857143,39.0,1.0212,128213,15,8547.533333333333,14.265385942857144,1230,1,all,8192,213172.0,14211.466666666667
all_1_1230_8192_15_1.0213_gpu_profile_16566.csv,209.4424074074074,39.0,1.0213,361854,15,24123.6,14.260235379012347,1230,1,all,8192,446781.0,29785.4
all_1_1230_8192_15_1.0214_gpu_profile_16566.csv,210.10047368421056,39.0,1.0214,1275843,15,85056.2,14.306441588070179,1230,1,all,8192,1382154.0,92143.6
all_1_1230_8192_15_1.0215_gpu_profile_16566.csv,209.95207692307687,39.0,1.0215,2932354,15,195490.26666666666,14.297736438461536,1230,1,all,8192,3017262.0,201150.8
all_1_1230_8192_15_1.0216_gpu_profile_16566.csv,210.17892307692307,39.0,1.0216,2464816,15,164321.06666666668,14.314585854358974,1230,1,all,8192,2549778.0,169985.2
all_1_1230_8192_15_1.0217_gpu_profile_16566.csv,209.15500000000003,39.0,1.0217,128141,15,8542.733333333334,14.246244233333336,1230,1,all,8192,213075.0,14205.0
all_1_1230_8192_15_1.021_gpu_profile_16566.csv,211.3052857142857,39.0,1.021,128266,15,8551.066666666668,14.382846447619045,1230,1,all,8192,213288.0,14219.2
all_1_1530_1024_40_2.1411_gpu_profile_16566.csv,265.70475,44.0,2.1411,4060922,40,101523.05,14.222511005624998,1530,1,all,1024,4352559.0,108813.975
all_1_1530_1024_40_2.1412_gpu_profile_16566.csv,266.1125104166667,43.947916666666664,2.1412,9712156,40,242803.9,14.245002682604166,1530,1,all,1024,9977468.0,249436.7
all_1_1530_1024_40_2.1413_gpu_profile_16566.csv,266.17375,44.0,2.1413,9740780,40,243519.5,14.248946271875003,1530,1,all,1024,9979797.0,249494.925
all_1_1530_1024_40_2.1414_gpu_profile_16566.csv,266.0747083333333,44.0,2.1414,4087654,40,102191.35,14.244309510624998,1530,1,all,1024,4326629.0,108165.725
all_1_1530_1024_40_2.141_gpu_profile_16566.csv,266.1005416666667,44.0,2.141,-4086717,40,-102167.925,14.243031492708335,1530,1,all,1024,584280.0,14607.0
all_1_1530_128_40_2.1385_gpu_profile_16566.csv,265.1443333333334,43.0,2.1385,291433,40,7285.825,14.175278920833339,1530,1,all,128,555772.0,13894.3
all_1_1530_128_40_2.1386_gpu_profile_16566.csv,265.0480416666666,43.0,2.1386,8410661,40,210266.525,14.170793547708332,1530,1,all,128,8701093.0,217527.325
all_1_1530_128_40_2.1387_gpu_profile_16566.csv,265.24052777777774,43.0,2.1387,7165694,40,179142.35,14.181747918958331,1530,1,all,128,7429573.0,185739.325
all_1_1530_128_40_2.1388_gpu_profile_16566.csv,265.11300000000006,43.0,2.1388,9046889,40,226172.225,14.175592110000002,1530,1,all,128,9310909.0,232772.725
all_1_1530_128_40_2.1389_gpu_profile_16566.csv,265.04266666666666,43.0,2.1389,5319116,40,132977.9,14.172493993333333,1530,1,all,128,5583333.0,139583.325
all_1_1530_128_40_2.1391_gpu_profile_16566.csv,265.3765833333334,43.0,2.1391,291947,40,7298.675,14.191676235208337,1530,1,all,128,556860.0,13921.5
all_1_1530_4096_20_1.0861_gpu_profile_16566.csv,261.65999999999997,43.0,1.0861,-158043,20,-7902.15,14.2094463,1530,1,all,4096,264230.0,13211.5
all_1_1530_4096_20_1.0862_gpu_profile_16566.csv,263.71492307692307,43.0,1.0862,5886799,20,294339.95,14.322357472307692,1530,1,all,4096,6017689.0,300884.45
all_1_1530_4096_20_1.0863_gpu_profile_16566.csv,264.76135714285715,43.0,1.0863,1453029,20,72651.45,14.380513113214286,1530,1,all,4096,1558433.0,77921.65
all_1_1530_4096_20_1.0864_gpu_profile_16566.csv,265.08571428571423,43.0,1.0864,159366,20,7968.3,14.399455999999997,1530,1,all,4096,291047.0,14552.35
all_1_1530_4096_20_1.086_gpu_profile_16566.csv,265.6808571428572,43.0,1.086,159094,20,7954.7,14.426470542857146,1530,1,all,4096,291179.0,14558.95
all_1_1530_8192_15_0.8284_gpu_profile_16566.csv,264.491875,43.0,0.8284,2452056,15,163470.4,14.607004616666668,1530,1,all,8192,2557159.0,170477.26666666666
all_1_1530_8192_15_0.8285_gpu_profile_16566.csv,264.17379245283024,43.0,0.8285,3903825,15,260255.0,14.591199136477991,1530,1,all,8192,3982794.0,265519.6
all_1_1530_8192_15_0.8286_gpu_profile_16566.csv,263.45032142857144,43.0,0.8286,2504572,15,166971.46666666667,14.552995755714287,1530,1,all,8192,2583227.0,172215.13333333333
all_1_1530_8192_15_0.8287_gpu_profile_16566.csv,264.89816666666667,43.0,0.8287,132701,15,8846.733333333334,14.634740714444444,1530,1,all,8192,211492.0,14099.466666666667
all_1_1830_1024_40_1.9113_gpu_profile_16566.csv,283.9746363636364,45.0,1.9113,284112,40,7102.8,13.569018062045458,1830,1,all,1024,538703.0,13467.575
all_1_1830_1024_40_1.9114_gpu_profile_16566.csv,283.58372727272723,45.0,1.9114,1474066,40,36851.65,13.55104840772727,1830,1,all,1024,1757066.0,43926.65
all_1_1830_1024_40_1.9115_gpu_profile_16566.csv,284.0514545454546,45.0,1.9115,6857130,40,171428.25,13.57410888409091,1830,1,all,1024,7112236.0,177805.9
all_1_1830_1024_40_1.9116_gpu_profile_16566.csv,283.9261379310345,45.0,1.9116,10454939,40,261373.475,13.568830131724138,1830,1,all,1024,10738258.0,268456.45
all_1_1830_1024_40_1.9118_gpu_profile_16566.csv,284.0507272727272,45.0,1.9118,312297,40,7807.425,13.576204509999997,1830,1,all,1024,538249.0,13456.225
all_1_1830_128_40_1.9092_gpu_profile_16566.csv,282.54136363636366,45.0,1.9092,255239,40,6380.975,13.485699286363637,1830,1,all,128,537901.0,13447.525
all_1_1830_128_40_1.9093_gpu_profile_16566.csv,282.93186153846153,45.0,1.9093,6838331,40,170958.275,13.505045080884617,1830,1,all,128,7091996.0,177299.9
all_1_1830_128_40_1.9094_gpu_profile_16566.csv,282.8415714285714,45.0,1.9094,5085333,40,127133.325,13.501442412142856,1830,1,all,128,5311463.0,132786.575
all_1_1830_128_40_1.9095_gpu_profile_16566.csv,282.7195454545454,45.0,1.9095,10425478,40,260636.95,13.496324301136363,1830,1,all,128,10651747.0,266293.675
all_1_1830_128_40_1.9097_gpu_profile_16566.csv,282.7058181818182,45.0,1.9097,283401,40,7085.025,13.497082524545453,1830,1,all,128,537579.0,13439.475
all_1_1830_4096_20_0.9688_gpu_profile_16566.csv,282.4773333333333,45.0,0.9688,3470897,20,173544.85,13.683202026666667,1830,1,all,4096,3612161.0,180608.05
all_1_1830_4096_20_0.9689_gpu_profile_16566.csv,282.3021607142857,45.0,0.9689,1642152,20,82107.6,13.676128175803573,1830,1,all,4096,4216383.0,210819.15
all_1_1830_4096_20_0.969_gpu_profile_16566.csv,284.12816666666663,45.0,0.969,4682113,20,234105.65,13.766009674999998,1830,1,all,4096,4823819.0,241190.95
all_1_1830_8192_15_0.7384_gpu_profile_16566.csv,282.7324,45.0,0.7384,113619,15,7574.6,13.917973610666666,1830,1,all,8192,198160.0,13210.666666666666
all_1_1830_8192_15_0.7385_gpu_profile_16566.csv,281.50041463414635,45.0,0.7385,2145104,15,143006.93333333332,13.859203747154474,1830,1,all,8192,3807820.0,253854.66666666666
all_1_1830_8192_15_0.7386_gpu_profile_16566.csv,282.4089056603773,45.0,0.7386,-2369440,15,-157962.66666666666,13.905814514716978,1830,1,all,8192,2002788.0,133519.2
all_1_2130_1024_40_1.8591_gpu_profile_16566.csv,319.10572727272734,48.0,1.8591,319128,40,7978.2,14.831236439318184,2130,1,all,1024,573659.0,14341.475
all_1_2130_1024_40_1.8592_gpu_profile_16566.csv,319.1959056603774,48.18867924528302,1.8592,5540251,40,138506.275,14.836225695094338,2130,1,all,1024,5826427.0,145660.675
all_1_2130_1024_40_1.8593_gpu_profile_16566.csv,318.6764657534246,48.054794520547944,1.8593,11400163,40,285004.075,14.81287881938356,2130,1,all,1024,11718390.0,292959.75
all_1_2130_1024_40_1.8594_gpu_profile_16566.csv,319.1112741935484,48.306451612903224,1.8594,6847432,40,171185.8,14.833887580887097,2130,1,all,1024,7133812.0,178345.3
all_1_2130_128_40_1.8566_gpu_profile_16566.csv,318.2680476190476,48.0,1.8566,318253,40,7956.325,14.772411430238094,2130,1,all,128,604199.0,15104.975
all_1_2130_128_40_1.8567_gpu_profile_16566.csv,318.5200952380952,48.11904761904762,1.8567,7437239,40,185930.975,14.784906520714284,2130,1,all,128,7755082.0,193877.05
all_1_2130_128_40_1.8568_gpu_profile_16566.csv,318.51790400000004,48.4,1.8568,4226251,40,105656.275,14.785601103680003,2130,1,all,128,6451125.0,161278.125
all_1_2130_128_40_1.8569_gpu_profile_16566.csv,318.455909090909,48.0,1.8569,286600,40,7165.0,14.783519439772723,2130,1,all,128,572383.0,14309.575
all_1_2130_4096_20_0.9413_gpu_profile_16566.csv,318.4192777777778,47.611111111111114,0.9413,-3139298,20,-156964.9,14.986403308611111,2130,1,all,4096,285939.0,14296.95
all_1_2130_4096_20_0.9414_gpu_profile_16566.csv,316.547670886076,47.51898734177215,0.9414,3108364,20,155418.2,14.899898868607597,2130,1,all,4096,3266930.0,163346.5
all_1_2130_4096_20_0.9415_gpu_profile_16566.csv,317.15384210526315,47.68421052631579,0.9415,4124216,20,206210.8,14.930017117105262,2130,1,all,4096,4282293.0,214114.65
all_1_2130_8192_15_0.7171_gpu_profile_16566.csv,317.3298611111111,48.0,0.7171,-347582,15,-23172.133333333335,15.170482893518516,2130,1,all,8192,2691127.0,179408.46666666667
all_1_2130_8192_15_0.717_gpu_profile_16566.csv,317.3461311475411,48.0,0.717,-347354,15,-23156.933333333334,15.169145068852464,2130,1,all,8192,1963001.0,130866.73333333334
all_1_2422_1024_40_1.8409_gpu_profile_16566.csv,383.13685000000004,54.0,1.8409,1911800,40,47795.0,17.632915679125002,2422,1,all,1024,2255752.0,56393.8
all_1_2422_1024_40_1.8411_gpu_profile_16566.csv,383.3263132530121,54.0,1.8411,8106749,40,202668.725,17.643551883253014,2422,1,all,1024,8450689.0,211267.225
all_1_2422_1024_40_1.8412_gpu_profile_16566.csv,383.32919230769227,54.0,1.8412,8913932,40,222848.3,17.644642721923073,2422,1,all,1024,727203.0,18180.075
all_1_2422_1024_40_1.8413_gpu_profile_16566.csv,383.07415000000003,54.0,1.8413,3483210,40,87080.25,17.633860809875,2422,1,all,1024,3827325.0,95683.125
all_1_2422_1024_40_1.841_gpu_profile_16566.csv,383.62474999999995,54.0,1.841,4246968,40,106174.2,17.656329118749998,2422,1,all,1024,4590928.0,114773.2
all_1_2422_128_40_1.8379_gpu_profile_16566.csv,382.1893855421686,53.626506024096386,1.8379,12740279,40,318506.975,17.560646792198792,2422,1,all,128,13083221.0,327080.525
all_1_2422_128_40_1.8381_gpu_profile_16566.csv,382.7459,54.0,1.8381,3437111,40,85927.775,17.58813096975,2422,1,all,128,3780045.0,94501.125
all_1_2422_128_40_1.838_gpu_profile_16566.csv,382.1096413043478,53.77173913043478,1.838,2667741,40,66693.525,17.55793801793478,2422,1,all,128,3010538.0,75263.45
all_1_2422_4096_20_0.9318_gpu_profile_16566.csv,379.5795,53.0,0.9318,3735203,20,186760.15,17.684608904999997,2422,1,all,4096,3887648.0,194382.4
all_1_2422_4096_20_0.9319_gpu_profile_16566.csv,381.1543924050633,53.0,0.9319,-2551581,20,-127579.05,17.759888914113922,2422,1,all,4096,343440.0,17172.0
all_1_2422_4096_20_0.932_gpu_profile_16566.csv,377.71900000000005,53.0,0.932,5298300,20,264915.0,17.601705400000004,2422,1,all,4096,5488737.0,274436.85
all_1_2422_8192_15_0.7101_gpu_profile_16566.csv,381.96923529411765,53.31372549019608,0.7101,2172414,15,144827.6,18.082423598823528,2422,1,all,8192,4913752.0,327583.4666666667
all_1_2422_8192_15_0.7102_gpu_profile_16566.csv,380.6645333333334,53.36666666666667,0.7102,2209617,15,147307.8,18.023196771555558,2422,1,all,8192,2322975.0,154865.0
all_1_2422_8192_15_0.7103_gpu_profile_16566.csv,381.2786,53.8,0.7103,153266,15,10217.733333333334,18.054812638666665,2422,1,all,8192,266669.0,17777.933333333334
all_1_2422_8192_15_0.71_gpu_profile_16566.csv,379.2449,53.0,0.71,458053,15,30536.866666666665,17.950925266666665,2422,1,all,8192,571476.0,38098.4
all_2_1230_1024_40_2.7568_gpu_profile_16566.csv,197.74107142857142,38.0,2.7568,7471308,40,186782.7,13.628314642857143,1230,2,all,1024,7747252.0,193681.3
all_2_1230_1024_40_2.7571_gpu_profile_16566.csv,197.65392857142857,38.0,2.7571,4475388,40,111884.7,13.62379116160714,1230,2,all,1024,4751242.0,118781.05
all_2_1230_1024_40_2.7572_gpu_profile_16566.csv,197.58514285714287,38.0,2.7572,276633,40,6915.825,13.619543897142858,1230,2,all,1024,552651.0,13816.275
all_2_1230_1024_40_2.7573_gpu_profile_16566.csv,197.67020689655175,38.0,2.7573,4454894,40,111372.35,13.625901536896553,1230,2,all,1024,4730956.0,118273.9
all_2_1230_1024_40_2.7575_gpu_profile_16566.csv,197.49817857142858,38.0,2.7575,3863960,40,96599.0,13.615030685267858,1230,2,all,1024,4139860.0,103496.5
all_2_1230_1024_40_2.7576_gpu_profile_16566.csv,197.6132142857143,38.0,2.7576,276535,40,6913.375,13.623454992857143,1230,2,all,1024,532944.0,13323.6
all_2_1230_1024_40_2.7578_gpu_profile_16566.csv,197.52657142857146,38.0,2.7578,276439,40,6910.975,13.618469467142859,1230,2,all,1024,552439.0,13810.975
all_2_1230_1024_40_2.757_gpu_profile_16566.csv,197.63250000000002,38.0,2.757,10487856,40,262196.4,13.621820062500001,1230,2,all,1024,10744334.0,268608.35
all_2_1230_1024_40_2.758_gpu_profile_16566.csv,197.64607142857145,38.0,2.758,276584,40,6914.6,13.627696625000002,1230,2,all,1024,552587.0,13814.675
all_2_1230_128_40_2.7406_gpu_profile_16566.csv,197.40642857142856,38.0,2.7406,276217,40,6905.425,13.52530145357143,1230,2,all,128,551898.0,13797.45
all_2_1230_128_40_2.7409_gpu_profile_16566.csv,197.34921428571423,38.0,2.7409,3247644,40,81191.1,13.522861535892853,1230,2,all,128,3503580.0,87589.5
all_2_1230_128_40_2.7411_gpu_profile_16566.csv,197.3448928571429,38.0,2.7411,1476877,40,36921.925,13.52355214526786,1230,2,all,128,1732575.0,43314.375
all_2_1230_128_40_2.7412_gpu_profile_16566.csv,197.35017857142861,38.0,2.7412,2047370,40,51184.25,13.524407737500004,1230,2,all,128,2323035.0,58075.875
all_2_1230_128_40_2.7413_gpu_profile_16566.csv,197.4280357142857,38.0,2.7413,1477634,40,36940.85,13.530236857589284,1230,2,all,128,1733633.0,43340.825
all_2_1230_128_40_2.7414_gpu_profile_16566.csv,197.39271428571425,38.0,2.7414,256474,40,6411.85,13.528309673571425,1230,2,all,128,532357.0,13308.925
all_2_1230_128_40_2.7416_gpu_profile_16566.csv,197.39387499999998,38.0,2.7416,2638616,40,65965.4,13.5293761925,1230,2,all,128,2914377.0,72859.425
all_2_1230_128_40_2.7418_gpu_profile_16566.csv,197.41400000000002,38.0,2.7418,295987,40,7399.675,13.531742630000002,1230,2,all,128,551705.0,13792.625
all_2_1230_128_40_2.7419_gpu_profile_16566.csv,197.38592857142854,38.0,2.7419,3860688,40,96517.2,13.530311938749998,1230,2,all,128,4116755.0,102918.875
all_2_1230_128_40_2.741_gpu_profile_16566.csv,197.27914285714286,38.0,2.741,2067160,40,51679.0,13.518553264285714,1230,2,all,128,2323060.0,58076.5
all_2_1230_4096_20_1.4122_gpu_profile_16566.csv,197.2324375,38.0,1.4122,5081375,20,254068.75,13.926582411875,1230,2,all,4096,5219268.0,260963.4
all_2_1230_4096_20_1.4123_gpu_profile_16566.csv,197.24066666666667,38.0,1.4123,3526147,20,176307.35,13.928149676666669,1230,2,all,4096,3663995.0,183199.75
all_2_1230_4096_20_1.4124_gpu_profile_16566.csv,197.354875,38.0,1.4124,5081714,20,254085.7,13.937201272500001,1230,2,all,4096,5219469.0,260973.45
all_2_1230_4096_20_1.4125_gpu_profile_16566.csv,197.7229375,38.0,1.4125,4135502,20,206775.1,13.964182460937502,1230,2,all,4096,4273517.0,213675.85
all_2_1230_4096_20_1.4126_gpu_profile_16566.csv,197.4980625,38.0,1.4126,2619215,20,130960.75,13.949288154375001,1230,2,all,4096,2756905.0,137845.25
all_2_1230_4096_20_1.4127_gpu_profile_16566.csv,196.00270588235293,38.0,1.4127,158200,20,7910.0,13.844651129999999,1230,2,all,4096,276228.0,13811.4
all_2_1230_4096_20_1.4128_gpu_profile_16566.csv,197.06045833333337,38.0,1.4128,2935250,20,146762.5,13.92035077666667,1230,2,all,4096,3053152.0,152657.6
all_2_1230_8192_15_1.0913_gpu_profile_16566.csv,197.7665,38.0,1.0913,1522749,15,101516.6,14.388172096666667,1230,2,all,8192,1601735.0,106782.33333333333
all_2_1230_8192_15_1.0914_gpu_profile_16566.csv,197.08385714285717,38.0,1.0914,810960,15,54064.0,14.339821445714286,1230,2,all,8192,909582.0,60638.8
all_2_1230_8192_15_1.0915_gpu_profile_16566.csv,197.74871428571427,38.0,1.0915,2451231,15,163415.4,14.389514776190474,1230,2,all,8192,2530167.0,168677.8
all_2_1230_8192_15_1.0916_gpu_profile_16566.csv,198.22076190476187,38.0,1.0916,830735,15,55382.333333333336,14.425185579682536,1230,2,all,8192,928696.0,61913.066666666666
all_2_1230_8192_15_1.0917_gpu_profile_16566.csv,197.9419705882353,38.0,1.0917,-3339394,15,-222626.26666666666,14.406216619411765,1230,2,all,8192,217941.0,14529.4
all_2_1230_8192_15_1.092_gpu_profile_16566.csv,197.2232142857143,38.0,1.092,356128,15,23741.866666666665,14.357850000000003,1230,2,all,8192,454033.0,30268.866666666665
all_2_1530_1024_40_2.2341_gpu_profile_16566.csv,243.90205555555556,42.0,2.2341,-2720863,40,-68021.575,13.622539557916667,1530,2,all,1024,534641.0,13366.025
all_2_1530_1024_40_2.2342_gpu_profile_16566.csv,243.75608333333335,42.0,2.2342,-5710737,40,-142768.425,13.614996034583333,1530,2,all,1024,535423.0,13385.575
all_2_1530_1024_40_2.2343_gpu_profile_16566.csv,243.8444166666667,42.0,2.2343,292308,40,7307.7,13.620539503958335,1530,2,all,1024,559735.0,13993.375
all_2_1530_1024_40_2.2344_gpu_profile_16566.csv,243.6024166666667,42.0,2.2344,-2113653,40,-52841.325,13.607630995000003,1530,2,all,1024,535276.0,13381.9
all_2_1530_1024_40_2.2345_gpu_profile_16566.csv,243.6637333333333,42.0,2.2345,11082323,40,277058.075,13.611665303333334,1530,2,all,1024,11325337.0,283133.425
all_2_1530_1024_40_2.2346_gpu_profile_16566.csv,243.62972222222223,42.0,2.2346,3865008,40,96625.2,13.610374431944445,1530,2,all,1024,4132554.0,103313.85
all_2_1530_1024_40_2.2347_gpu_profile_16566.csv,243.60558333333333,42.0,2.2347,292207,40,7305.175,13.609634926875,1530,2,all,1024,535242.0,13381.05
all_2_1530_128_40_2.2225_gpu_profile_16566.csv,242.76716666666672,42.0,2.2225,291201,40,7280.025,13.488750697916672,1530,2,all,128,533560.0,13339.0
all_2_1530_128_40_2.2226_gpu_profile_16566.csv,242.42274999999995,42.0,2.2226,266842,40,6671.05,13.470220103749998,1530,2,all,128,557159.0,13928.975
all_2_1530_128_40_2.2227_gpu_profile_16566.csv,242.70279761904757,42.0,2.2227,3851237,40,96280.925,13.486387706696428,1530,2,all,128,4698770.0,117469.25
all_2_1530_128_40_2.2228_gpu_profile_16566.csv,242.66763333333336,42.0,2.2228,7409811,40,185245.275,13.485040384333335,1530,2,all,128,7676051.0,191901.275
all_2_1530_128_40_2.2229_gpu_profile_16566.csv,242.4644722222222,42.0,2.2229,3849576,40,96239.4,13.474356882569444,1530,2,all,128,4115995.0,102899.875
all_2_1530_128_40_2.223_gpu_profile_16566.csv,242.51379166666666,42.0,2.223,2638717,40,65967.925,13.477703971874998,1530,2,all,128,2904605.0,72615.125
all_2_1530_4096_20_1.1451_gpu_profile_16566.csv,242.5174642857143,42.0,1.1451,-459709,20,-22985.45,13.885337417678574,1530,2,all,4096,1819109.0,90955.45
all_2_1530_4096_20_1.1452_gpu_profile_16566.csv,242.37050000000002,42.0,1.1452,461466,20,23073.3,13.878134830000002,1530,2,all,4096,582744.0,29137.2
all_2_1530_4096_20_1.1453_gpu_profile_16566.csv,242.7356285714286,42.0,1.1453,1697874,20,84893.7,13.90025577014286,1530,2,all,4096,1819048.0,90952.4
all_2_1530_4096_20_1.1454_gpu_profile_16566.csv,242.45642857142857,42.0,1.1454,2013325,20,100666.25,13.885479664285715,1530,2,all,4096,3056231.0,152811.55
all_2_1530_4096_20_1.145_gpu_profile_16566.csv,242.62814285714288,42.0,1.145,170518,20,8525.9,13.890461178571432,1530,2,all,4096,291924.0,14596.2
all_2_1530_8192_15_0.8847_gpu_profile_16566.csv,239.37766666666667,42.0,0.8847,122161,15,8144.066666666667,14.11849478,1530,2,all,8192,218905.0,14593.666666666666
all_2_1530_8192_15_0.8848_gpu_profile_16566.csv,243.98645833333333,42.0,0.8848,365594,15,24372.933333333334,14.39194788888889,1530,2,all,8192,2749191.0,183279.4
all_2_1530_8192_15_0.8849_gpu_profile_16566.csv,243.4980476190476,42.0,0.8849,3819326,15,254621.73333333334,14.36476148920635,1530,2,all,8192,3916424.0,261094.93333333332
all_2_1530_8192_15_0.885_gpu_profile_16566.csv,242.77088095238088,42.0,0.885,-583300,15,-38886.666666666664,14.323481976190472,1530,2,all,8192,2749365.0,183291.0
all_2_1830_1024_40_1.9121_gpu_profile_16566.csv,275.4357037037038,45.0,1.9121,6681618,40,167040.45,13.166515226296301,1830,2,all,1024,6928742.0,173218.55
all_2_1830_1024_40_1.9122_gpu_profile_16566.csv,275.5603733333333,45.0,1.9122,8990116,40,224752.9,13.173163647199999,1830,2,all,1024,9237686.0,230942.15
all_2_1830_1024_40_1.9123_gpu_profile_16566.csv,275.56363636363636,45.0,1.9123,2584919,40,64622.975,13.174008545454546,1830,2,all,1024,2859704.0,71492.6
