exp_key,avg_power,avg_temperature,during_time,total_energy_diff,repeat_count,energy_per_token,energy_per_token_from_avg,sm_clock,batch_size,graph_mode,kv_group,total_energy_diff_full,energy_per_token_from_total
all_10_1320_4096_90_2.5571_gpu_profile_22268.csv,222.671875,62.0,2.5571,1998692,90,22207.68888888889,6.326602795138889,1320,10,all,4096,2264695.0,25163.277777777777
all_10_1320_4096_90_2.5573_gpu_profile_22268.csv,222.63369230769234,62.0,2.5573,289396,90,3215.511111111111,6.3260126815384625,1320,10,all,4096,577239.0,6413.766666666666
all_10_1320_4096_90_2.5577_gpu_profile_22268.csv,222.82053846153846,62.0,2.5577,289174,90,3213.0444444444443,6.332312124700854,1320,10,all,4096,576537.0,6405.966666666666
all_10_1320_4096_90_2.5578_gpu_profile_22268.csv,222.7646923076923,62.0,2.5578,289371,90,3215.233333333333,6.330972555384614,1320,10,all,4096,576526.0,6405.844444444445
all_10_1320_4096_90_2.5583_gpu_profile_22268.csv,222.80792307692306,62.0,2.5583,289319,90,3214.6555555555556,6.333438995641026,1320,10,all,4096,555444.0,6171.6
all_10_1320_4096_90_2.5586_gpu_profile_22268.csv,222.71314285714283,62.0,2.5586,289324,90,3214.711111111111,6.331487192380952,1320,10,all,4096,576395.0,6404.388888888889
all_10_1320_8192_60_2.1502_gpu_profile_22268.csv,226.49436363636366,64.0,2.1502,248975,60,4149.583333333333,8.116803011515152,1320,10,all,8192,474297.0,7904.95
all_10_1320_8192_60_2.1503_gpu_profile_22268.csv,226.44075,64.0,2.1503,2710085,60,45168.083333333336,8.11525907875,1320,10,all,8192,2935271.0,48921.183333333334
all_10_1320_8192_60_2.1505_gpu_profile_22268.csv,225.78366666666668,64.0,2.1505,767705,60,12795.083333333334,8.092462919444445,1320,10,all,8192,991387.0,16523.116666666665
all_10_1320_8192_60_2.1506_gpu_profile_22268.csv,226.21445454545457,64.0,2.1506,248964,60,4149.4,8.10828009909091,1320,10,all,8192,496738.0,8278.966666666667
all_10_1320_8192_60_2.1507_gpu_profile_22268.csv,226.4530909090909,64.0,2.1507,248991,60,4149.85,8.117211043636363,1320,10,all,8192,497048.0,8284.133333333333
all_10_1320_8192_60_2.1508_gpu_profile_22268.csv,226.46502857142858,64.0,2.1508,249015,60,4150.25,8.118016390857143,1320,10,all,8192,474244.0,7904.066666666667
all_10_1320_8192_60_2.1509_gpu_profile_22268.csv,225.66600000000003,64.0,2.1509,248976,60,4149.6,8.089749990000001,1320,10,all,8192,474627.0,7910.45
all_10_1320_8192_60_2.1511_gpu_profile_22268.csv,226.46395454545456,64.0,2.1511,3184190,60,53069.833333333336,8.119110210378787,1320,10,all,8192,3431910.0,57198.5
all_10_1320_8192_60_2.1512_gpu_profile_22268.csv,226.59025,64.0,2.1512,249075,60,4151.25,8.124015763333333,1320,10,all,8192,474448.0,7907.466666666666
all_10_1320_8192_60_2.1516_gpu_profile_22268.csv,225.97349999999997,64.0,2.1516,248974,60,4149.566666666667,8.10340971,1320,10,all,8192,474625.0,7910.416666666667
all_10_1320_8192_60_2.1517_gpu_profile_22268.csv,226.50391666666667,64.0,2.1517,249028,60,4150.466666666666,8.122807958194445,1320,10,all,8192,473568.0,7892.8
all_10_1320_8192_60_2.151_gpu_profile_22268.csv,226.49783333333335,64.0,2.151,249014,60,4150.233333333334,8.119947325,1320,10,all,8192,474212.0,7903.533333333334
all_10_1320_8192_60_2.1521_gpu_profile_22268.csv,225.66674999999998,64.0,2.1521,249046,60,4150.766666666666,8.09429021125,1320,10,all,8192,496740.0,8279.0
all_10_1320_8192_60_2.15_gpu_profile_22268.csv,226.46633333333332,64.0,2.15,271649,60,4527.483333333334,8.11504361111111,1320,10,all,8192,496876.0,8281.266666666666
all_10_1620_8192_60_2.1306_gpu_profile_22268.csv,229.81390909090914,63.0,2.1306,252633,60,4210.55,8.160691911818184,1620,10,all,8192,481186.0,8019.766666666666
all_10_1620_8192_60_2.1309_gpu_profile_22268.csv,229.07524999999998,63.0,2.1309,275645,60,4594.083333333333,8.13560750375,1620,10,all,8192,502942.0,8382.366666666667
all_10_1620_8192_60_2.1311_gpu_profile_22268.csv,229.53591666666668,63.0,2.1311,275580,60,4593.0,8.15273320013889,1620,10,all,8192,504199.0,8403.316666666668
all_10_1620_8192_60_2.1314_gpu_profile_22268.csv,229.73318181818186,63.0,2.1314,252577,60,4209.616666666667,8.160888395454547,1620,10,all,8192,481042.0,8017.366666666667
all_10_1620_8192_60_2.1315_gpu_profile_22268.csv,229.78845454545453,63.0,2.1315,252612,60,4210.2,8.163234847727272,1620,10,all,8192,480959.0,8015.983333333334
all_10_1620_8192_60_2.1318_gpu_profile_22268.csv,229.51583333333335,63.0,2.1318,275590,60,4593.166666666667,8.154697558333334,1620,10,all,8192,502949.0,8382.483333333334
all_10_1620_8192_60_2.131_gpu_profile_22268.csv,229.76945454545455,63.0,2.131,252595,60,4209.916666666667,8.160645127272726,1620,10,all,8192,480512.0,8008.533333333334
all_10_1620_8192_60_2.1321_gpu_profile_22268.csv,229.6206571428572,63.0,2.1321,252580,60,4209.666666666667,8.15957005157143,1620,10,all,8192,481004.0,8016.733333333334
all_10_1620_8192_60_2.1322_gpu_profile_22268.csv,229.16518181818185,63.0,2.1322,252600,60,4210.0,8.143766677878789,1620,10,all,8192,481461.0,8024.35
all_10_1620_8192_60_2.1323_gpu_profile_22268.csv,229.56045454545455,63.0,2.1323,252533,60,4208.883333333333,8.158195953787878,1620,10,all,8192,503846.0,8397.433333333332
all_10_1620_8192_60_2.1324_gpu_profile_22268.csv,229.33742857142857,63.0,2.1324,2221126,60,37018.76666666667,8.150652211428572,1620,10,all,8192,2448652.0,40810.86666666667
all_10_1620_8192_60_2.1328_gpu_profile_22268.csv,229.60924999999997,63.0,2.1328,252457,60,4207.616666666667,8.161843473333333,1620,10,all,8192,480800.0,8013.333333333333
all_10_1620_8192_60_2.1332_gpu_profile_22268.csv,229.41633333333334,63.0,2.1332,275303,60,4588.383333333333,8.15651537111111,1620,10,all,8192,479674.0,7994.566666666667
all_10_1620_8192_60_2.1334_gpu_profile_22268.csv,229.55243478260866,63.0,2.1334,1212968,60,20216.133333333335,8.162119406086955,1620,10,all,8192,1464115.0,24401.916666666668
all_10_1920_8192_60_2.1164_gpu_profile_22268.csv,235.25045454545455,65.0,2.1164,235161,60,3919.35,8.2980677,1920,10,all,8192,492842.0,8214.033333333333
all_10_1920_8192_60_2.1171_gpu_profile_22268.csv,235.09283333333335,65.0,2.1171,258739,60,4312.316666666667,8.295250624166668,1920,10,all,8192,491978.0,8199.633333333333
all_10_1920_8192_60_2.1172_gpu_profile_22268.csv,235.19,65.0,2.1172,282249,60,4704.15,8.299071133333333,1920,10,all,8192,516252.0,8604.2
all_10_1920_8192_60_2.1173_gpu_profile_22268.csv,234.46372727272728,65.0,2.1173,258742,60,4312.366666666667,8.273834162575758,1920,10,all,8192,493240.0,8220.666666666666
all_10_1920_8192_60_2.1175_gpu_profile_22268.csv,235.31249999999997,65.0,2.1175,1759273,60,29321.216666666667,8.3045703125,1920,10,all,8192,1993345.0,33222.416666666664
all_10_1920_8192_60_2.1178_gpu_profile_22268.csv,234.94654545454543,65.0,2.1178,258704,60,4311.733333333334,8.292829899393938,1920,10,all,8192,515521.0,8592.016666666666
all_10_1920_8192_60_2.1179_gpu_profile_22268.csv,235.23518181818181,65.0,2.1179,2252076,60,37534.6,8.303409859545456,1920,10,all,8192,2509699.0,41828.316666666666
all_10_1920_8192_60_2.1181_gpu_profile_22268.csv,235.30930434782607,65.0,2.1181,258669,60,4311.15,8.306810625652174,1920,10,all,8192,492816.0,8213.6
all_10_1920_8192_60_2.1182_gpu_profile_22268.csv,235.0928695652174,65.0,2.1182,258634,60,4310.566666666667,8.299561938550724,1920,10,all,8192,492261.0,8204.35
all_10_1920_8192_60_2.1183_gpu_profile_22268.csv,235.3152727272727,65.0,2.1183,235181,60,3919.6833333333334,8.307805703636364,1920,10,all,8192,492296.0,8204.933333333332
all_10_1920_8192_60_2.1186_gpu_profile_22268.csv,235.32345454545458,65.0,2.1186,258712,60,4311.866666666667,8.309271180000001,1920,10,all,8192,492288.0,8204.8
all_10_1920_8192_60_2.1189_gpu_profile_22268.csv,235.07673913043487,65.0,2.1189,1243717,60,20728.616666666665,8.301735042391307,1920,10,all,8192,1478223.0,24637.05
all_10_1920_8192_60_2.1192_gpu_profile_22268.csv,234.98763636363637,65.0,2.1192,258729,60,4312.15,8.299763316363636,1920,10,all,8192,515876.0,8597.933333333332
all_10_2220_8192_60_2.1063_gpu_profile_22268.csv,260.2376363636364,67.0,2.1063,286116,60,4768.6,9.135642224545455,2220,10,all,8192,544932.0,9082.2
all_10_2220_8192_60_2.1066_gpu_profile_22268.csv,260.23640909090904,67.0,2.1066,1375053,60,22917.55,9.136900323181814,2220,10,all,8192,1633399.0,27223.316666666666
all_10_2220_8192_60_2.1068_gpu_profile_22268.csv,260.0741818181818,67.0,2.1068,286142,60,4769.033333333334,9.132071437575755,2220,10,all,8192,544850.0,9080.833333333334
all_10_2220_8192_60_2.1069_gpu_profile_22268.csv,260.0076086956522,67.0,2.1069,1375504,60,22925.066666666666,9.130167179347827,2220,10,all,8192,1659588.0,27659.8
all_10_2220_8192_60_2.1071_gpu_profile_22268.csv,259.86536363636367,67.0,2.1071,1374908,60,22915.133333333335,9.126038461969697,2220,10,all,8192,1659526.0,27658.766666666666
all_10_2220_8192_60_2.1074_gpu_profile_22268.csv,260.2660909090909,67.0,2.1074,260096,60,4334.933333333333,9.141412666363637,2220,10,all,8192,544873.0,9081.216666666667
all_10_2220_8192_60_2.1075_gpu_profile_22268.csv,260.23090909090905,67.0,2.1075,830758,60,13845.966666666667,9.14061068181818,2220,10,all,8192,1089232.0,18153.866666666665
all_10_2220_8192_60_2.1078_gpu_profile_22268.csv,259.88872727272724,67.0,2.1078,286096,60,4768.266666666666,9.129890989090908,2220,10,all,8192,570622.0,9510.366666666667
all_10_2220_8192_60_2.1079_gpu_profile_22268.csv,260.1518695652174,67.0,2.1079,286095,60,4768.25,9.139568764275362,2220,10,all,8192,544359.0,9072.65
all_10_2220_8192_60_2.107_gpu_profile_22268.csv,260.1752727272727,67.0,2.107,3579266,60,59654.433333333334,9.136488327272728,2220,10,all,8192,3837646.0,63960.76666666667
all_10_2220_8192_60_2.1084_gpu_profile_22268.csv,260.15327272727274,67.0,2.1084,260097,60,4334.95,9.141786003636364,2220,10,all,8192,544052.0,9067.533333333333
all_10_2220_8192_60_2.108_gpu_profile_22268.csv,260.2248636363636,67.0,2.108,1375017,60,22916.95,9.142566875757575,2220,10,all,8192,1633787.0,27229.783333333333
all_10_2520_8192_60_2.0984_gpu_profile_22268.csv,322.45963636363643,72.0,2.0984,322269,60,5371.15,11.27748834909091,2520,10,all,8192,674557.0,11242.616666666667
all_10_2520_8192_60_2.0986_gpu_profile_22268.csv,322.32822727272725,72.0,2.0986,996816,60,16613.6,11.273966962575754,2520,10,all,8192,1350059.0,22500.983333333334
all_10_2520_8192_60_2.0988_gpu_profile_22268.csv,322.05527272727267,72.0,2.0988,996419,60,16606.983333333334,11.265493439999998,2520,10,all,8192,1349625.0,22493.75
all_10_2520_8192_60_2.0989_gpu_profile_22268.csv,322.17277272727273,72.0,2.0989,1029748,60,17162.466666666667,11.270140544621212,2520,10,all,8192,1351188.0,22519.8
all_10_2520_8192_60_2.0991_gpu_profile_22268.csv,322.3900909090909,72.0,2.0991,354502,60,5908.366666666667,11.278817330454546,2520,10,all,8192,674741.0,11245.683333333332
all_10_2520_8192_60_2.0992_gpu_profile_22268.csv,322.41986363636363,72.0,2.0992,1704616,60,28410.266666666666,11.280396295757576,2520,10,all,8192,2025477.0,33757.95
all_10_2520_8192_60_2.0993_gpu_profile_22268.csv,322.3557272727273,72.0,2.0993,322264,60,5371.066666666667,11.278689637727272,2520,10,all,8192,674754.0,11245.9
all_10_2520_8192_60_2.0996_gpu_profile_22268.csv,322.29481818181824,72.0,2.0996,322249,60,5370.816666666667,11.278170004242428,2520,10,all,8192,675437.0,11257.283333333333
all_10_2520_8192_60_2.0998_gpu_profile_22268.csv,322.0874242424242,72.0,2.0998,1703664,60,28394.4,11.271986223737374,2520,10,all,8192,2055956.0,34265.933333333334
all_10_2520_8192_60_2.1001_gpu_profile_22268.csv,321.80104347826085,72.0,2.1001,386620,60,6443.666666666667,11.263572856811594,2520,10,all,8192,674038.0,11233.966666666667
all_10_2520_8192_60_2.1003_gpu_profile_22268.csv,322.2969090909091,72.0,2.1003,354461,60,5907.683333333333,11.282003302727272,2520,10,all,8192,674303.0,11238.383333333333
all_10_2520_8192_60_2.1_gpu_profile_22268.csv,322.3639090909091,72.0,2.1,354480,60,5908.0,11.282736818181819,2520,10,all,8192,674178.0,11236.3
all_11_1320_4096_90_2.6286_gpu_profile_22268.csv,224.33242857142858,63.0,2.6286,313612,90,3484.5777777777776,6.552002463809524,1320,11,all,4096,603714.0,6707.933333333333
all_11_1320_4096_90_2.6288_gpu_profile_22268.csv,224.30107142857145,63.0,2.6288,313864,90,3487.3777777777777,6.551585073015873,1320,11,all,4096,581965.0,6466.277777777777
all_11_1320_4096_90_2.6289_gpu_profile_22268.csv,224.2627857142857,63.0,2.6289,291431,90,3238.1222222222223,6.550715970714285,1320,11,all,4096,581421.0,6460.233333333334
all_11_1320_4096_90_2.6292_gpu_profile_22268.csv,224.30292857142854,63.0,2.6292,313904,90,3487.822222222222,6.552636219999999,1320,11,all,4096,602831.0,6698.122222222222
all_11_1320_4096_90_2.6294_gpu_profile_22268.csv,224.31764285714283,63.0,2.6294,313940,90,3488.222222222222,6.553564556984126,1320,11,all,4096,580352.0,6448.355555555556
all_11_1320_4096_90_2.6296_gpu_profile_22268.csv,224.30564285714289,63.0,2.6296,313881,90,3487.5666666666666,6.553712427301589,1320,11,all,4096,602593.0,6695.477777777778
all_11_1320_4096_90_2.6299_gpu_profile_22268.csv,224.29042857142863,63.0,2.6299,916245,90,10180.5,6.554015534444447,1320,11,all,4096,1183024.0,13144.711111111112
all_11_1320_4096_90_2.6304_gpu_profile_22268.csv,224.2462142857143,63.0,2.6304,291450,90,3238.3333333333335,6.553969356190477,1320,11,all,4096,580384.0,6448.711111111111
all_11_1320_4096_90_2.6307_gpu_profile_22268.csv,224.27714285714282,63.0,2.6307,291363,90,3237.366666666667,6.555620885714284,1320,11,all,4096,581015.0,6455.722222222223
all_11_1320_4096_90_2.6309_gpu_profile_22268.csv,224.25250000000005,62.964285714285715,2.6309,2077940,90,23088.222222222223,6.55539891388889,1320,11,all,4096,2366978.0,26299.755555555555
all_11_1320_4096_90_2.6313_gpu_profile_22268.csv,224.25385714285719,62.214285714285715,2.6313,894871,90,9943.011111111111,6.556435270000001,1320,11,all,4096,1183651.0,13151.677777777777
all_11_1320_4096_90_2.6314_gpu_profile_22268.csv,224.24428571428572,62.0,2.6314,313697,90,3485.5222222222224,6.556404593650795,1320,11,all,4096,603218.0,6702.422222222222
all_11_1320_4096_90_2.6318_gpu_profile_22268.csv,224.2592857142857,62.0,2.6318,313740,90,3486.0,6.557839868253969,1320,11,all,4096,580619.0,6451.322222222222
all_11_1320_4096_90_2.631_gpu_profile_22268.csv,224.26657142857144,63.0,2.631,313787,90,3486.5222222222224,6.556059438095238,1320,11,all,4096,602348.0,6692.7555555555555
all_11_1320_4096_90_2.6322_gpu_profile_22268.csv,224.18514285714286,62.0,2.6322,893775,90,9930.833333333334,6.556668144761905,1320,11,all,4096,1183020.0,13144.666666666666
all_11_1320_8192_60_2.2464_gpu_profile_22268.csv,226.39608333333334,64.0,2.2464,272740,60,4545.666666666667,8.47626936,1320,11,all,8192,521313.0,8688.55
all_11_1320_8192_60_2.2465_gpu_profile_22268.csv,227.06202777777776,64.0,2.2465,2313785,60,38563.083333333336,8.501580756712963,1320,11,all,8192,2562234.0,42703.9
all_11_1320_8192_60_2.2467_gpu_profile_22268.csv,227.58833333333328,64.0,2.2467,272893,60,4548.216666666666,8.522045141666664,1320,11,all,8192,498905.0,8315.083333333334
all_11_1320_8192_60_2.2468_gpu_profile_22268.csv,227.48525000000004,64.0,2.2468,272843,60,4547.383333333333,8.518564328333333,1320,11,all,8192,521467.0,8691.116666666667
all_11_1320_8192_60_2.2469_gpu_profile_22268.csv,227.51358333333334,64.0,2.2469,3334180,60,55569.666666666664,8.520004506527778,1320,11,all,8192,3582906.0,59715.1
all_11_1320_8192_60_2.2471_gpu_profile_22268.csv,227.41916666666668,64.0,2.2471,272817,60,4546.95,8.517226823611113,1320,11,all,8192,498862.0,8314.366666666667
all_11_1320_8192_60_2.2472_gpu_profile_22268.csv,227.40272222222222,64.0,2.2472,2314164,60,38569.4,8.516989956296296,1320,11,all,8192,2562979.0,42716.316666666666
all_11_1320_8192_60_2.2473_gpu_profile_22268.csv,227.52149999999997,64.0,2.2473,250075,60,4167.916666666667,8.5218177825,1320,11,all,8192,521670.0,8694.5
all_11_1320_8192_60_2.2475_gpu_profile_22268.csv,227.54700000000003,64.0,2.2475,250132,60,4168.866666666667,8.523531375000001,1320,11,all,8192,521714.0,8695.233333333334
all_11_1320_8192_60_2.2476_gpu_profile_22268.csv,227.3055416666667,64.0,2.2476,-248880,60,-4148.0,8.514865590833333,1320,11,all,8192,521578.0,8692.966666666667
all_11_1320_8192_60_2.247_gpu_profile_22268.csv,227.32058333333336,64.0,2.247,250039,60,4167.316666666667,8.513155845833333,1320,11,all,8192,498553.0,8309.216666666667
all_11_1320_8192_60_2.2481_gpu_profile_22268.csv,227.524125,64.0,2.2481,-248853,60,-4147.55,8.524949756875,1320,11,all,8192,498897.0,8314.95
all_11_1620_8192_60_2.2253_gpu_profile_22268.csv,231.26191666666668,64.0,2.2253,254246,60,4237.433333333333,8.577119052638889,1620,11,all,8192,507098.0,8451.633333333333
all_11_1620_8192_60_2.2254_gpu_profile_22268.csv,231.182,64.0,2.2254,254258,60,4237.633333333333,8.57454038,1620,11,all,8192,530059.0,8834.316666666668
all_11_1620_8192_60_2.2255_gpu_profile_22268.csv,231.1591111111111,64.0,2.2255,-759499,60,-12658.316666666668,8.574076696296295,1620,11,all,8192,529849.0,8830.816666666668
all_11_1620_8192_60_2.2256_gpu_profile_22268.csv,231.33325,64.0,2.2256,254282,60,4238.033333333334,8.580921353333334,1620,11,all,8192,507060.0,8451.0
all_11_1620_8192_60_2.225_gpu_profile_22268.csv,231.29966666666667,64.0,2.225,277388,60,4623.133333333333,8.57736263888889,1620,11,all,8192,506916.0,8448.6
all_11_1620_8192_60_2.2262_gpu_profile_22268.csv,230.8565833333333,64.0,2.2262,2327646,60,38794.1,8.56554876361111,1620,11,all,8192,2580281.0,43004.683333333334
all_11_1620_8192_60_2.2263_gpu_profile_22268.csv,231.16505555555554,64.0,2.2263,-252764,60,-4212.733333333334,8.57737938638889,1620,11,all,8192,506786.0,8446.433333333332
all_11_1620_8192_60_2.2264_gpu_profile_22268.csv,230.5585,64.0,2.2264,277219,60,4620.316666666667,8.555257406666668,1620,11,all,8192,529837.0,8830.616666666667
all_11_1620_8192_60_2.2266_gpu_profile_22268.csv,231.13733333333334,64.0,2.2266,254132,60,4235.533333333334,8.57750644,1620,11,all,8192,506817.0,8446.95
all_11_1620_8192_60_2.2268_gpu_profile_22268.csv,231.08124999999998,64.0,2.2268,1797081,60,29951.35,8.576195458333332,1620,11,all,8192,2049678.0,34161.3
all_11_1620_8192_60_2.2271_gpu_profile_22268.csv,230.99533333333332,64.0,2.2271,253995,60,4233.25,8.574161781111112,1620,11,all,8192,506386.0,8439.766666666666
all_11_1620_8192_60_2.2273_gpu_profile_22268.csv,230.98258333333334,64.0,2.2273,277127,60,4618.783333333334,8.574458464305556,1620,11,all,8192,529973.0,8832.883333333333
all_11_1620_8192_60_2.227_gpu_profile_22268.csv,231.10375,64.0,2.227,277094,60,4618.233333333334,8.577800854166666,1620,11,all,8192,506514.0,8441.9
all_11_1920_8192_60_2.2104_gpu_profile_22268.csv,236.5281666666666,65.0,2.2104,283686,60,4728.1,8.713697659999998,1920,11,all,8192,518888.0,8648.133333333333
all_11_1920_8192_60_2.2106_gpu_profile_22268.csv,236.54083333333335,65.0,2.2106,283641,60,4727.35,8.714952769444444,1920,11,all,8192,518875.0,8647.916666666666
all_11_1920_8192_60_2.2107_gpu_profile_22268.csv,236.21966666666665,65.0,2.2107,802748,60,13379.133333333333,8.703513618333334,1920,11,all,8192,1061549.0,17692.483333333334
all_11_1920_8192_60_2.2108_gpu_profile_22268.csv,236.42833333333337,65.0,2.2108,260033,60,4333.883333333333,8.71159598888889,1920,11,all,8192,518833.0,8647.216666666667
all_11_1920_8192_60_2.2109_gpu_profile_22268.csv,236.4578333333333,65.0,2.2109,283683,60,4728.05,8.713077061944443,1920,11,all,8192,518964.0,8649.4
all_11_1920_8192_60_2.2111_gpu_profile_22268.csv,236.5055416666667,65.0,2.2111,3419136,60,56985.6,8.715623386319445,1920,11,all,8192,3654382.0,60906.36666666667
all_11_1920_8192_60_2.2112_gpu_profile_22268.csv,236.02316666666664,65.0,2.2112,283547,60,4725.783333333334,8.698240435555554,1920,11,all,8192,541889.0,9031.483333333334
all_11_1920_8192_60_2.2114_gpu_profile_22268.csv,236.38858333333332,65.0,2.2114,-2876628,60,-47943.8,8.712495219722221,1920,11,all,8192,518026.0,8633.766666666666
all_11_1920_8192_60_2.2117_gpu_profile_22268.csv,236.4321666666667,65.0,2.2117,283571,60,4726.183333333333,8.715283716944445,1920,11,all,8192,518874.0,8647.9
all_11_1920_8192_60_2.2118_gpu_profile_22268.csv,236.44679166666666,65.0,2.2118,-777867,60,-12964.45,8.716216896805555,1920,11,all,8192,519051.0,8650.85
all_11_1920_8192_60_2.2121_gpu_profile_22268.csv,236.26625,65.0,2.2121,1343995,60,22399.916666666668,8.710742860416667,1920,11,all,8192,1579277.0,26321.283333333333
all_11_1920_8192_60_2.2122_gpu_profile_22268.csv,236.41958333333335,65.0,2.2122,259942,60,4332.366666666667,8.716790037500001,1920,11,all,8192,518177.0,8636.283333333333
all_11_1920_8192_60_2.2124_gpu_profile_22268.csv,236.5135,65.0,2.2124,283535,60,4725.583333333333,8.721041123333332,1920,11,all,8192,518933.0,8648.883333333333
all_11_2220_8192_60_2.1995_gpu_profile_22268.csv,261.49775000000005,68.0,2.1995,313465,60,5224.416666666667,9.586071685416668,2220,11,all,8192,573029.0,9550.483333333334
all_11_2220_8192_60_2.1996_gpu_profile_22268.csv,261.27577083333335,68.0,2.1996,3180748,60,53012.46666666667,9.578369758750002,2220,11,all,8192,3466792.0,57779.86666666667
all_11_2220_8192_60_2.1997_gpu_profile_22268.csv,261.50033333333334,68.0,2.1997,313682,60,5228.033333333334,9.587038053888888,2220,11,all,8192,573145.0,9552.416666666666
all_11_2220_8192_60_2.1999_gpu_profile_22268.csv,261.48658333333333,68.0,2.1999,313525,60,5225.416666666667,9.587405577916666,2220,11,all,8192,572989.0,9549.816666666668
all_11_2220_8192_60_2.2001_gpu_profile_22268.csv,261.43425,68.0,2.2001,313665,60,5227.75,9.58635822375,2220,11,all,8192,573832.0,9563.866666666667
all_11_2220_8192_60_2.2003_gpu_profile_22268.csv,261.4410833333333,68.0,2.2003,287453,60,4790.883333333333,9.587480260972223,2220,11,all,8192,572878.0,9547.966666666667
all_11_2220_8192_60_2.2004_gpu_profile_22268.csv,260.96091666666666,68.0,2.2004,2607742,60,43462.36666666667,9.57030668388889,2220,11,all,8192,2893392.0,48223.2
all_11_2220_8192_60_2.2005_gpu_profile_22268.csv,261.49691666666666,68.0,2.2005,313549,60,5225.816666666667,9.59039941875,2220,11,all,8192,573304.0,9555.066666666668
all_11_2220_8192_60_2.2006_gpu_profile_22268.csv,261.45175000000006,68.0,2.2006,313607,60,5226.783333333334,9.58917868416667,2220,11,all,8192,572956.0,9549.266666666666
all_11_2220_8192_60_2.2007_gpu_profile_22268.csv,261.38175,68.0,2.2007,313665,60,5227.75,9.587046953749999,2220,11,all,8192,573229.0,9553.816666666668
all_11_2220_8192_60_2.2012_gpu_profile_22268.csv,261.42216666666667,68.0,2.2012,287436,60,4790.6,9.590707887777777,2220,11,all,8192,573547.0,9559.116666666667
all_11_2220_8192_60_2.2014_gpu_profile_22268.csv,261.02541666666673,68.0,2.2014,313662,60,5227.7,9.577022537500001,2220,11,all,8192,599516.0,9991.933333333332
all_11_2220_8192_60_2.2016_gpu_profile_22268.csv,261.40333333333336,68.0,2.2016,313593,60,5226.55,9.591759644444444,2220,11,all,8192,573525.0,9558.75
all_11_2220_8192_60_2.201_gpu_profile_22268.csv,261.32916666666665,68.0,2.201,313639,60,5227.316666666667,9.586424930555555,2220,11,all,8192,573105.0,9551.75
all_11_2520_8192_60_2.1912_gpu_profile_22268.csv,324.23404166666666,73.0,2.1912,1068266,60,17804.433333333334,11.841027201666664,2520,11,all,8192,1423496.0,23724.933333333334
all_11_2520_8192_60_2.1914_gpu_profile_22268.csv,324.2004166666667,73.0,2.1914,356554,60,5942.566666666667,11.840879884722222,2520,11,all,8192,711639.0,11860.65
all_11_2520_8192_60_2.1915_gpu_profile_22268.csv,324.18783333333334,73.0,2.1915,356528,60,5942.133333333333,11.8409606125,2520,11,all,8192,711742.0,11862.366666666667
all_11_2520_8192_60_2.1917_gpu_profile_22268.csv,324.248875,73.0,2.1917,1779826,60,29663.766666666666,11.844270988958334,2520,11,all,8192,2135029.0,35583.816666666666
all_11_2520_8192_60_2.1921_gpu_profile_22268.csv,324.1644166666667,73.0,2.1921,1067979,60,17799.65,11.843346962916666,2520,11,all,8192,1422232.0,23703.866666666665
all_11_2520_8192_60_2.1922_gpu_profile_22268.csv,324.1935,73.0,2.1922,356363,60,5939.383333333333,11.844949845,2520,11,all,8192,711514.0,11858.566666666668
