avg_power,during_time,total_energy_diff,repeat_count,data_points,sm_clock,batch_size,graph_mode,kv_group,calculated_power_W,energy_per_token
246.66357142857146,2.1188,516714,120,21,1530,10,mani,4096,243.87105909005098,4305.95
246.0603636363636,2.1191,516387,120,22,1530,10,mani,4096,243.6822235854844,4303.225
245.5553571428571,2.1192,1573446,120,42,1530,10,mani,4096,742.4716874292186,13112.05
246.7245714285714,2.1194,516962,120,21,1530,10,mani,4096,243.91903368877982,4308.016666666666
245.5489761904762,2.1197,1573184,120,42,1530,10,mani,4096,742.1729490022173,13109.866666666667
246.44495454545452,2.1198,515805,120,22,1530,10,mani,4096,243.32720067930936,4298.375
246.33280952380954,2.1199,515152,120,21,1530,10,mani,4096,243.00768904193595,4292.933333333333
246.44628571428572,2.1202,541854,120,21,1530,10,mani,4096,255.56739930195263,4515.45
246.48376744186046,2.1203,516316,120,43,1530,10,mani,4096,243.5108239400085,4302.633333333333
243.568,2.1206,540840,120,22,1530,10,mani,4096,255.0410261246817,4507.0
246.2266190476191,2.1208,516708,120,21,1530,10,mani,4096,243.6382497170879,4305.9
245.00742857142862,2.1212,541536,120,21,1530,10,mani,4096,255.29700169715255,4512.8
246.50757142857145,2.121,1033143,120,42,1530,10,mani,4096,487.10183875530413,8609.525
245.1166666666667,2.1222,529740,120,21,1530,10,mani,4096,249.61832061068705,4414.5
247.10889473684207,1.7958,443619,80,19,1530,10,mani,8192,247.03140661543603,5545.2375
247.11442105263157,1.7959,443505,80,19,1530,10,mani,8192,246.95417339495518,5543.8125
247.0017777777778,1.7961,443607,80,18,1530,10,mani,8192,246.98346417237346,5545.0875
246.47516666666672,1.7962,443682,80,18,1530,10,mani,8192,247.01146865605168,5546.025
246.1274444444444,1.7963,443579,80,18,1530,10,mani,8192,246.9403774425207,5544.7375
245.59668421052635,1.7965,443653,80,19,1530,10,mani,8192,246.95407737266908,5545.6625
245.32166071428568,1.7966,1799551,80,56,1530,10,mani,8192,1001.6425470332852,22494.3875
245.81655555555557,1.7968,1775750,80,36,1530,10,mani,8192,988.2847284060553,22196.875
247.26305555555552,1.7969,444028,80,18,1530,10,mani,8192,247.10779676108854,5550.35
247.2547777777778,1.796,443821,80,18,1530,10,mani,8192,247.1163697104677,5547.7625
247.50022222222222,1.7971,443403,80,18,1530,10,mani,8192,246.7325134939625,5542.5375
247.37361111111113,1.7974,443929,80,18,1530,10,mani,8192,246.98397685545788,5549.1125
247.01015789473686,1.7975,443173,80,19,1530,10,mani,8192,246.54965229485396,5539.6625
247.42957894736838,1.7976,443797,80,19,1530,10,mani,8192,246.88306631063637,5547.4625
246.86386301369865,1.7977,2217618,80,73,1530,10,mani,8192,1233.5862490960671,27720.225
245.35464864864863,1.7979,432745,80,37,1530,10,mani,8192,240.69469937148895,5409.3125
279.3003684210526,1.7996,501104,150,19,1830,10,mani,1024,278.45298955323403,3340.693333333333
280.0250555555555,1.7999,502648,150,18,1830,10,mani,1024,279.26440357797657,3350.9866666666667
294.3201578947369,1.8001,527894,150,19,1830,10,mani,1024,293.2581523248708,3519.2933333333335
283.0418421052632,1.8002,2059904,150,38,1830,10,mani,1024,1144.2639706699254,13732.693333333333
294.25632432432434,1.8003,527549,150,37,1830,10,mani,1024,293.03393878797976,3516.9933333333333
276.51713513513516,1.8004,501828,150,37,1830,10,mani,1024,278.7313930237725,3345.52
294.3076666666667,1.8006,527745,150,18,1830,10,mani,1024,293.0939686771076,3518.3
294.12063157894744,1.8007,527946,150,19,1830,10,mani,1024,293.18931526628535,3519.64
293.08975675675674,1.8009,528289,150,37,1830,10,mani,1024,293.3472152812483,3521.9266666666667
289.6112631578948,1.8012,557475,150,19,1830,10,mani,1024,309.501998667555,3716.5
294.4913684210525,1.8013,528365,150,19,1830,10,mani,1024,293.3242658080275,3522.4333333333334
294.48383333333334,1.8015,528636,150,18,1830,10,mani,1024,293.4421315570358,3524.24
294.4894736842105,1.8016,528483,150,19,1830,10,mani,1024,293.3409191829485,3523.22
284.94385,1.8017,520407,150,20,1830,10,mani,1024,288.842204584559,3469.38
294.42342105263157,1.8018,528575,150,19,1830,10,mani,1024,293.3594183594183,3523.8333333333335
294.4527894736842,1.8019,528259,150,19,1830,10,mani,1024,293.16776735667906,3521.7266666666665
293.97147368421054,1.801,527818,150,19,1830,10,mani,1024,293.0694058856191,3518.786666666667
279.4567837837838,1.8,1004339,150,37,1830,10,mani,1024,557.9661111111111,6695.593333333333
290.85544444444446,1.6827,492679,150,18,1830,10,mani,128,292.7907529565579,3284.5266666666666
290.80344117647064,1.6828,986111,150,34,1830,10,mani,128,585.9941763727121,6574.073333333334
291.0268888888889,1.6829,463978,150,18,1830,10,mani,128,275.70146770455756,3093.1866666666665
289.69511764705885,1.6833,492826,150,17,1830,10,mani,128,292.77371829145136,3285.5066666666667
290.29061111111116,1.6835,493181,150,18,1830,10,mani,128,292.94980694980694,3287.8733333333334
290.43327777777773,1.6836,492588,150,18,1830,10,mani,128,292.5801853171775,3283.92
290.7462941176471,1.6837,493114,150,17,1830,10,mani,128,292.8752152996377,3287.4266666666667
290.9285277777778,1.6838,2464936,150,72,1830,10,mani,128,1463.912578691056,16432.906666666666
289.2895,1.683,2435607,150,70,1830,10,mani,128,1447.181818181818,16237.38
288.3127222222222,1.6842,1450059,150,36,1830,10,mani,128,860.9779123619523,9667.06
283.59794285714287,1.6843,15657110,150,35,1830,10,mani,128,9295.915217004098,104380.73333333334
289.24022222222226,1.6844,493061,150,18,1830,10,mani,128,292.72203752077894,3287.0733333333333
290.84850000000006,1.684,2464110,150,34,1830,10,mani,128,1463.2482185273159,16427.4
284.4825882352941,1.6159,453534,60,17,1830,10,mani,16384,280.66959589083484,7558.9
283.93394117647057,1.6162,453542,60,17,1830,10,mani,16384,280.62244771686676,7559.033333333334
282.14255882352944,1.6163,934805,60,34,1830,10,mani,16384,578.3610715832457,15580.083333333334
284.1355882352941,1.6165,451339,60,17,1830,10,mani,16384,279.20754716981133,7522.316666666667
284.43794117647064,1.6166,2295077,60,51,1830,10,mani,16384,1419.6938018062601,38251.28333333333
284.41335294117647,1.6167,453460,60,17,1830,10,mani,16384,280.48493845487724,7557.666666666667
284.64399999999995,1.6168,453464,60,17,1830,10,mani,16384,280.47006432459176,7557.733333333334
281.35499999999996,1.6169,481151,60,17,1830,10,mani,16384,297.57622611169523,8019.183333333333
283.47455882352943,1.616,1389264,60,34,1830,10,mani,16384,859.6930693069306,23154.4
283.73500000000007,1.6171,453684,60,17,1830,10,mani,16384,280.55407828829385,7561.4
283.22717647058823,1.6172,1840747,60,51,1830,10,mani,16384,1138.2308929013109,30679.116666666665
283.93805882352945,1.6173,2294502,60,34,1830,10,mani,16384,1418.723798924133,38241.7
280.79823529411766,1.6174,481013,60,17,1830,10,mani,16384,297.39891183380735,8016.883333333333
279.9485,1.6175,14118972,60,34,1830,10,mani,16384,8728.885316846987,235316.2
284.12717647058827,1.6176,454426,60,17,1830,10,mani,16384,280.9260633036597,7573.766666666666
281.1136315789474,1.7967,504789,120,19,1830,10,mani,4096,280.95341459342126,4206.575
281.5607297297297,1.7968,504745,120,37,1830,10,mani,4096,280.91329029385577,4206.208333333333
281.3366052631578,1.7972,1514597,120,38,1830,10,mani,4096,842.7537280213667,12621.641666666666
281.1521111111111,1.7973,504886,120,18,1830,10,mani,4096,280.91359261113894,4207.383333333333
281.3237894736842,1.7974,504619,120,19,1830,10,mani,4096,280.7494158228552,4205.158333333334
280.89267567567566,1.7978,1514481,120,37,1830,10,mani,4096,842.4079430414952,12620.675
280.98426315789476,1.7979,504940,120,19,1830,10,mani,4096,280.84988041604095,4207.833333333333
280.0343888888889,1.7983,504586,120,18,1830,10,mani,4096,280.59055774898513,4204.883333333333
279.509,1.7985,505070,120,18,1830,10,mani,4096,280.82846816791766,4208.916666666667
278.03110526315794,1.7987,1037615,120,38,1830,10,mani,4096,576.8694056818814,8646.791666666666
281.28016666666673,1.7991,504692,120,18,1830,10,mani,4096,280.5247067978434,4205.766666666666
281.401,1.7992,505569,120,18,1830,10,mani,4096,280.99655402401066,4213.075
281.57305263157895,1.7993,1008406,120,38,1830,10,mani,4096,560.4435058078142,8403.383333333333
278.8034615384616,1.7994,497965,120,39,1830,10,mani,4096,276.73946871179277,4149.708333333333
280.6081891891892,1.7997,1513997,120,37,1830,10,mani,4096,841.2496527198977,12616.641666666666
280.71684210526314,1.7998,504651,120,19,1830,10,mani,4096,280.3928214246027,4205.425
282.03387499999997,1.5254,421694,80,16,1830,10,mani,8192,276.4481447489183,5271.175
282.21475,1.5257,421278,80,16,1830,10,mani,8192,276.1211247296323,5265.975
281.987625,1.5259,421098,80,16,1830,10,mani,8192,275.9669703126024,5263.725
281.82381250000003,1.5261,421231,80,16,1830,10,mani,8192,276.0179542624992,5265.3875
283.062125,1.5262,422713,80,16,1830,10,mani,8192,276.9709081378587,5283.9125
280.6515,1.5263,870696,80,32,1830,10,mani,8192,570.4619013300138,10883.7
282.15143750000004,1.5265,421375,80,16,1830,10,mani,8192,276.039960694399,5267.1875
280.82391836734695,1.5266,422204,80,49,1830,10,mani,8192,276.5649154984934,5277.55
282.06062499999996,1.5267,421378,80,16,1830,10,mani,8192,276.0057640662868,5267.225
282.06725,1.5268,421538,80,16,1830,10,mani,8192,276.0924810060257,5269.225
281.2403125,1.5269,449546,80,16,1830,10,mani,8192,294.41744711506976,5619.325
280.7027575757575,1.526,1741891,80,33,1830,10,mani,8192,1141.4750982961991,21773.6375
281.31847058823536,1.5272,450026,80,17,1830,10,mani,8192,294.67391304347825,5625.325
281.1036875,1.5273,871048,80,32,1830,10,mani,8192,570.3188633536305,10888.1
273.1348823529412,1.5277,418256,80,17,1830,10,mani,8192,273.78150160371797,5228.2
280.7768958333333,1.527,3008370,80,48,1830,10,mani,8192,1970.1178781925344,37604.625
308.0003888888889,1.7152,523571,150,18,2130,10,mani,1024,305.253614738806,3490.4733333333334
308.89255555555553,1.7155,523833,150,18,2130,10,mani,1024,305.35295832118913,3492.22
305.67383333333333,1.7156,523752,150,18,2130,10,mani,1024,305.2879459081371,3491.68
308.68361111111113,1.7158,523356,150,18,2130,10,mani,1024,305.0215642848817,3489.04
308.88811111111113,1.7161,523150,150,18,2130,10,mani,1024,304.8482023192122,3487.6666666666665
308.2307222222222,1.7163,523612,150,18,2130,10,mani,1024,305.0818621453126,3490.7466666666664
308.82261111111114,1.7164,523652,150,18,2130,10,mani,1024,305.0873922162666,3491.0133333333333
307.3568301886792,1.7167,2124756,150,53,2130,10,mani,1024,1237.6979087784705,14165.04
308.85361111111104,1.7168,523807,150,18,2130,10,mani,1024,305.10659366262814,3492.0466666666666
305.92305555555555,1.716,1077846,150,36,2130,10,mani,1024,628.1153846153846,7185.64
304.3061666666667,1.7171,554169,150,18,2130,10,mani,1024,322.7354260089686,3694.46
308.8528888888889,1.7172,523164,150,18,2130,10,mani,1024,304.66107617051017,3487.76
308.7732222222222,1.7174,523390,150,18,2130,10,mani,1024,304.7571911028299,3489.266666666667
307.97436842105265,1.7176,523349,150,19,2130,10,mani,1024,304.697834187238,3488.9933333333333
307.4937999999999,1.7177,1047128,150,35,2130,10,mani,1024,609.6105257029749,6980.8533333333335
308.70136842105273,1.7179,523570,150,19,2130,10,mani,1024,304.77326968973745,3490.4666666666667
307.99427777777777,1.7181,17493849,150,36,2130,10,mani,1024,10182.09009952855,116625.66
307.18617647058824,1.718,554451,150,17,2130,10,mani,1024,322.7305005820722,3696.34
323.2615,1.6011,516192,150,16,2130,10,mani,128,322.39835113359567,3441.28
323.44947058823533,1.6012,515699,150,17,2130,10,mani,128,322.07032225830625,3437.9933333333333
322.0604705882353,1.6013,516070,150,17,2130,10,mani,128,322.2818959595329,3440.4666666666667
320.8214901960784,1.6014,2095499,150,51,2130,10,mani,128,1308.5419008367678,13969.993333333334
323.2205588235294,1.6016,1023355,150,34,2130,10,mani,128,638.9579170829171,6822.366666666667
306.9682424242425,1.6021,492598,150,33,2130,10,mani,128,307.47019536857874,3283.9866666666667
306.9018235294118,1.6024,492064,150,17,2130,10,mani,128,307.07938092860707,3280.4266666666667
303.0965294117647,1.6025,487100,150,17,2130,10,mani,128,303.96255850234013,3247.3333333333335
302.41717647058823,1.6026,494390,150,17,2130,10,mani,128,308.49244976912513,3295.9333333333334
305.46014705882357,1.6027,974394,150,34,2130,10,mani,128,607.97030011855,6495.96
305.516,1.6028,486812,150,17,2130,10,mani,128,303.7259795358123,3245.4133333333334
305.50809999999996,1.6029,31909353,150,50,2130,10,mani,128,19907.263709526484,212729.02
308.0094117647059,1.602,487621,150,17,2130,10,mani,128,304.38264669163544,3250.806666666667
304.67761764705887,1.6031,15740318,150,34,2130,10,mani,128,9818.675067057577,104935.45333333334
304.4518235294117,1.6032,974337,150,34,2130,10,mani,128,607.7451347305389,6495.58
311.57237499999997,1.5579,497870,60,16,2130,10,mani,16384,319.5776365620386,8297.833333333334
312.5513529411765,1.5582,467524,60,17,2130,10,mani,16384,300.0410730329868,7792.066666666667
311.9133,1.5584,498279,60,50,2130,10,mani,16384,319.73755133470223,8304.65
312.35362499999997,1.5585,498409,60,16,2130,10,mani,16384,319.8004491498236,8306.816666666668
312.6252352941177,1.5586,498136,60,17,2130,10,mani,16384,319.6047735146927,8302.266666666666
313.0640303030303,1.5587,965784,60,33,2130,10,mani,16384,619.6086482325014,16096.4
313.5534375,1.5588,498797,60,16,2130,10,mani,16384,319.9878111367719,8313.283333333333
311.8709696969697,1.5589,466891,60,33,2130,10,mani,16384,299.5002886650843,7781.516666666666
312.7047058823529,1.5591,467548,60,17,2130,10,mani,16384,299.88326598678725,7792.466666666666
313.2454375,1.5592,498859,60,16,2130,10,mani,16384,319.94548486403284,8314.316666666668
311.2174705882353,1.5593,498824,60,17,2130,10,mani,16384,319.9025203617008,8313.733333333334
312.6471224489796,1.5594,3396353,60,49,2130,10,mani,16384,2177.987046299859,56605.88333333333
312.4124545454545,1.5595,1463420,60,33,2130,10,mani,16384,938.3905097787751,24390.333333333332
312.07025,1.5597,15477427,60,32,2130,10,mani,16384,9923.33589792909,257957.11666666667
312.56376470588236,1.559,498304,60,17,2130,10,mani,16384,319.63053239255936,8305.066666666668
310.69959459459466,1.7202,526958,120,37,2130,10,mani,4096,306.33530984769214,4391.316666666667
308.6417777777778,1.7204,557912,120,18,2130,10,mani,4096,324.29202511043945,4649.266666666666
310.83094444444447,1.7205,527109,120,18,2130,10,mani,4096,306.36965998256323,4392.575
310.1308333333334,1.7207,526908,120,18,2130,10,mani,4096,306.21723717091885,4390.9
308.91175,1.7208,1611698,120,36,2130,10,mani,4096,936.5980939098093,13430.816666666668
310.53588888888885,1.7209,526470,120,18,2130,10,mani,4096,305.927131152304,4387.25
308.3558333333333,1.7212,557919,120,18,2130,10,mani,4096,324.14536369974434,4649.325
310.7416666666667,1.7213,526245,120,18,2130,10,mani,4096,305.72532388311157,4385.375
309.07972222222224,1.7216,557444,120,18,2130,10,mani,4096,323.7941449814126,4645.366666666667
310.65599999999995,1.7217,526796,120,18,2130,10,mani,4096,305.9743276993669,4389.966666666666
310.6447777777778,1.7219,526793,120,18,2130,10,mani,4096,305.93704628607935,4389.941666666667
