batch_size,kv_group,graph_mode,sm_clock,avg_power,avg_energy_per_token,points
2,1024,seg,1830,266.5287535885168,12.734147441674642,203
2,1024,seg,2130,299.54592009569376,13.83626247697129,194
2,1024,seg,2422,358.7487157894737,16.37579280156579,190
2,128,all,1230,197.37175939849624,13.526458183458645,267
2,128,all,1530,242.62466666666666,13.482492908508771,228
2,128,all,1830,274.6653875598086,13.066302310669856,209
2,128,all,2130,297.1586057416268,13.660146496665071,197
2,128,all,2422,354.9333038277512,16.11397217698684,191
2,128,mani,1230,197.25381578947366,13.516817536099623,266
2,128,mani,1530,242.61825000000002,13.481178654089911,228
2,128,mani,1830,274.61432105263157,13.063728487561006,205
2,128,mani,2130,297.20321818181816,13.662431796827752,208
2,128,mani,2422,355.646714354067,16.14678191362201,191
2,128,seg,1230,198.37623634085213,13.59187819187406,267
2,128,seg,1530,244.01533771929826,13.558391107598686,228
2,128,seg,1830,265.803666507177,12.638929344958134,202
2,128,seg,2130,298.585195215311,13.723289463727273,201
2,128,seg,2422,357.2570578947369,16.220175441828946,190
2,4096,all,1230,197.18354459064327,13.925774820285088,153
2,4096,all,1530,242.5336992481203,13.888054070601504,133
2,4096,all,1830,274.49368922305763,13.44650099696742,117
2,4096,all,2130,297.5800701754386,14.07256238864035,114
2,4096,all,2422,355.52840350877193,16.607764241096493,114
2,4096,mani,1230,198.06761184210526,13.984668137302632,152
2,4096,mani,1530,243.37888721804512,13.934915408872179,133
2,4096,mani,1830,275.73923182957395,13.505780327337094,116
2,4096,mani,2130,299.75156390977446,14.175172283464912,115
2,4096,mani,2422,357.55447869674185,16.701835944749373,115
2,4096,seg,1230,198.5363947368421,14.018289011282894,152
2,4096,seg,1530,244.32678947368422,13.986163786842104,133
2,4096,seg,1830,266.44123433583957,13.04888940473684,117
2,4096,seg,2130,299.3645,14.155686570657894,115
2,4096,seg,2422,359.26325939849625,16.780806627205514,115
2,8192,all,1230,197.83051503759398,14.396855194862155,132
2,8192,all,1530,243.1161052631579,14.342315294385966,114
2,8192,all,1830,275.7182578947369,13.91477346128655,97
2,8192,all,2130,298.70259122807016,14.5428326225731,99
2,8192,all,2422,357.5504947368421,17.20244561073684,96
2,8192,mani,1230,198.74096992481202,14.459765929281536,131
2,8192,mani,1530,244.3131140350877,14.411472229649124,114
2,8192,mani,1830,266.3607947368421,13.43972503982456,97
2,8192,mani,2130,300.15077017543854,14.613236323941518,100
2,8192,mani,2422,359.08947719298243,17.276234496245614,97
2,8192,seg,1230,199.19287969924812,14.467973237744358,133
2,8192,seg,1530,244.78499122807017,14.437678467602339,114
2,8192,seg,1830,266.90902807017545,13.466917990596492,97
2,8192,seg,2130,300.8286385964912,14.645497922152046,97
2,8192,seg,2422,360.7233298245614,17.354335847555557,97
3,1024,all,1230,198.33428897243107,13.716773167898497,278
3,1024,all,1530,244.8320394736842,13.709498636151316,228
3,1024,all,1830,273.4049009569378,13.06023463298445,204
3,1024,all,2130,300.5677870813397,13.850163373558614,201
3,1024,all,2422,359.8166947368421,16.378761200855262,190
3,1024,mani,1230,199.1690210526316,13.786505497017545,285
3,1024,mani,1530,245.65260526315788,13.766662709374998,228
3,1024,mani,1830,275.22197033492824,13.159884221188996,205
3,1024,mani,2130,301.91640143540667,13.922278938316987,204
3,1024,mani,2422,361.38857272727273,16.46196258271651,191
3,1024,seg,1230,200.20305112781955,13.834373196159774,267
3,1024,seg,1530,244.98704824561403,13.729732213793858,228
3,1024,seg,1830,269.489190430622,12.883888125241626,206
3,1024,seg,2130,303.3200200956938,13.985207183454547,197
3,1024,seg,2422,364.1862196172249,16.589592819508375,191
3,128,all,1230,198.2603558897243,13.55957358742168,268
3,128,all,1530,244.1489342105263,13.522542047050436,228
3,128,all,1830,276.9285028708134,13.088296722046652,200
3,128,all,2130,299.9402679425837,13.681143918360048,191
3,128,all,2422,358.2767564593301,16.14503485540909,191
3,128,mani,1230,198.73932330827066,13.60226834506579,266
3,128,mani,1530,245.0281096491228,13.583230175844296,228
3,128,mani,1830,277.80717320574166,13.14612792820933,202
3,128,mani,2130,301.4805526315789,13.76627635473684,190
3,128,mani,2422,360.8459866028708,16.272349225782296,196
3,128,seg,1230,199.74818496240604,13.672552918112782,267
3,128,seg,1530,246.44529824561405,13.663705642872808,228
3,128,seg,1830,268.7320803827751,12.71707360070933,202
3,128,seg,2130,302.2875947368421,13.803207484197367,190
3,128,seg,2422,362.5052631578948,16.34731796151914,193
3,4096,all,1230,198.35437280701754,14.183381138592836,154
3,4096,all,1530,244.2656015037594,14.144584482669174,133
3,4096,all,1830,277.1991303258145,13.69261960475564,118
3,4096,all,2130,300.0222756892231,14.28105936819549,115
3,4096,all,2422,359.338380952381,16.911219529172932,117
3,4096,mani,1230,198.07382090643273,14.33971118941155,156
3,4096,mani,1530,243.298,14.267250118834589,133
3,4096,mani,1830,266.16742481203005,13.319227449154134,120
3,4096,mani,2130,300.4123609022556,14.481617861666665,116
3,4096,mani,2422,359.8699837092732,17.123373414185465,116
3,4096,seg,1230,198.68437938596492,14.381402279480994,156
3,4096,seg,1530,245.8664464285714,14.415797104746241,134
3,4096,seg,1830,267.0608784461153,13.36534229855263,119
3,4096,seg,2130,301.27570050125314,14.522913689197996,115
3,4096,seg,2422,361.8757468671679,17.217953315307017,116
3,8192,all,1230,200.26382706766915,14.899980172882204,133
3,8192,all,1530,245.94368421052633,14.815043234152046,114
3,8192,all,1830,278.1052947368421,14.307106732362573,99
3,8192,all,2130,302.26773684210525,15.023974560643275,99
3,8192,all,2422,361.42006315789473,17.774766278245615,95
3,8192,mani,1230,198.42439003759398,15.020033251171679,135
3,8192,mani,1530,244.91637218045113,15.01173994891395,116
3,8192,mani,1830,267.5421666666667,13.995177662385965,98
3,8192,mani,2130,301.71867894736846,15.199847789052631,96
3,8192,mani,2422,362.77704210526315,18.029003787649124,95
3,8192,seg,1230,199.7752810150376,15.096142726365914,136
3,8192,seg,1530,245.73362030075188,15.062090235171262,116
3,8192,seg,1830,268.8668333333333,14.064093716362573,99
3,8192,seg,2130,302.8683052631579,15.25744446554386,95
3,8192,seg,2422,364.4543157894737,18.11210260764912,95
4,1024,all,1230,199.13112105263158,13.83670405659837,273
4,1024,all,1530,246.15381140350874,13.843949504418859,228
4,1024,all,1830,271.8482076555024,13.042095033165072,207
4,1024,all,2130,302.72885885167466,14.008618588558612,196
4,1024,all,2422,362.75032679425834,16.58074428701555,191
4,1024,mani,1230,199.364913283208,13.849407951186716,274
4,1024,mani,1530,246.03100134952766,13.835423713455635,229
4,1024,mani,1830,277.0080703349282,13.291119236126795,207
4,1024,mani,2130,302.54088564593303,14.00035845543421,195
4,1024,mani,2422,362.093109569378,16.55180027670096,191
4,1024,seg,1230,200.4147022556391,13.89483029459148,277
4,1024,seg,1530,247.43056309041836,13.915722832191294,230
4,1024,seg,1830,269.9428066985646,12.95231736444976,207
4,1024,seg,2130,303.7753028708134,14.055883828401914,195
4,1024,seg,2422,364.9740172248804,16.682049327882776,192
4,128,all,1230,198.95741679197994,13.626802532407895,267
4,128,all,1530,245.36397807017545,13.609016124747807,228
4,128,all,1830,278.19387464114834,13.171821265796652,202
4,128,all,2130,301.24384019138756,13.762284858369616,192
4,128,all,2422,360.7330669856459,16.275136805344495,193
4,128,mani,1230,198.84620726817042,13.615706185080827,267
4,128,mani,1530,245.23199999999997,13.601793144912282,228
4,128,mani,1830,277.83956698564594,13.156069537144736,202
4,128,mani,2130,301.69892775119615,13.784505302974882,191
4,128,mani,2422,361.3982746411483,16.307240929218903,191
4,128,seg,1230,199.7906761904762,13.68042977620426,267
4,128,seg,1530,246.66182017543858,13.68382421169956,228
4,128,seg,1830,269.053414354067,12.739785216285885,203
4,128,seg,2130,302.4227765550239,13.817975250161483,191
4,128,seg,2422,362.83518899521533,16.37169652941148,194
4,4096,all,1230,199.1976571637427,14.47569190561038,156
4,4096,all,1530,246.03074999999998,14.478976506804512,134
4,4096,all,1830,278.59696616541356,13.992528642399748,121
4,4096,all,2130,302.2323157894737,14.641643469429827,114
4,4096,all,2422,361.71172807017547,17.314666005037594,116
4,4096,mani,1230,199.99188742690058,14.529092647317253,156
4,4096,mani,1530,246.64473872180454,14.514717346296992,134
4,4096,mani,1830,268.6981992481203,13.49480135218045,120
4,4096,mani,2130,303.4445701754386,14.70092929504386,115
4,4096,mani,2422,363.5374273182957,17.40339633993734,115
4,4096,seg,1230,200.4547375730994,14.551263964002194,157
4,4096,seg,1530,247.2215939849624,14.548797455150376,133
4,4096,seg,1830,270.0100513784461,13.562105815432329,120
4,4096,seg,2130,304.0230964912281,14.727201238508773,114
4,4096,seg,2422,364.48379323308274,17.447836710488723,115
4,8192,all,1230,200.36710620300752,15.332796017775689,135
4,8192,all,1530,248.90530827067667,15.4254913770259,115
4,8192,all,1830,278.9748877192983,14.77254700297076,103
4,8192,all,2130,304.6253350877193,15.595961392163744,98
4,8192,all,2422,364.6202,18.46308680814035,95
4,8192,mani,1230,201.12990789473685,15.38820096001253,135
4,8192,mani,1530,249.39245112781956,15.456118691954888,115
4,8192,mani,1830,271.29532280701756,14.36646668974269,107
4,8192,mani,2130,305.3815210526316,15.635745407871346,99
4,8192,mani,2422,366.2905473684211,18.548439011929826,95
4,8192,seg,1230,202.0424107142857,15.431076685570176,136
4,8192,seg,1530,239.8362418546366,14.862555655973267,116
4,8192,seg,1830,272.359150877193,14.424425673005846,109
4,8192,seg,2130,306.5317087719298,15.693672405707604,99
4,8192,seg,2422,367.6846105263158,18.618389835929825,96
5,1024,all,1230,199.74579498746866,13.963596599234336,274
5,1024,all,1530,247.0221153846154,13.982033010716936,230
5,1024,all,1830,271.7625454545455,13.122006009964116,209
5,1024,all,2130,304.16365263157894,14.156655587179426,196
5,1024,all,2422,364.0618263157895,16.759488839838514,201
5,1024,mani,1230,201.93597343358397,14.16846505132143,277
5,1024,mani,1530,249.7870813090418,14.194906756174934,229
5,1024,mani,1830,282.56262200956934,13.719069727894736,209
5,1024,mani,2130,307.39356315789473,14.426141780216506,199
5,1024,mani,2422,369.13588373205744,17.092252667023924,196
5,1024,seg,1230,202.92590626566417,14.211701641486217,276
5,1024,seg,1530,251.13556848852903,14.269622514304995,230
5,1024,seg,1830,274.3358046251994,13.31961687140351,210
5,1024,seg,2130,309.0213153110048,14.48895092110287,200
5,1024,seg,2422,371.9240148325359,17.22027712381818,195
5,128,all,1230,199.71265037593983,13.703362252283835,266
5,128,all,1530,246.6384649122807,13.690089718497807,228
5,128,all,1830,279.37391291866027,13.265040320411481,203
5,128,all,2130,302.682957416268,13.891315814205742,193
5,128,all,2422,362.39985885167465,16.428776926751194,191
5,128,mani,1230,201.78627944862157,13.878806899298871,268
5,128,mani,1530,249.6025745614035,13.912256445208333,228
5,128,mani,1830,283.0669368421053,13.494359862301437,204
5,128,mani,2130,307.11825550239234,14.157060469541866,195
5,128,mani,2422,368.6237263157895,16.784214783763154,190
5,128,seg,1230,202.8015373433584,13.930918207106515,267
5,128,seg,1530,251.08534210526318,13.975905807916666,228
5,128,seg,1830,273.91663444976075,13.0581105387189,203
5,128,seg,2130,308.0955698564593,14.205679029050238,194
5,128,seg,2422,370.2043842105263,16.858815309526317,191
5,4096,all,1230,199.98541739766083,14.73350813499269,161
5,4096,all,1530,247.0258947368421,14.754854720488721,133
5,4096,all,1830,280.0704674185464,14.275118778289476,123
5,4096,all,2130,303.99733458646614,14.957464272926066,116
5,4096,all,2422,363.7599749373434,17.689168018464912,116
5,4096,mani,1230,201.22234502923976,15.092098621286551,166
5,4096,mani,1530,248.39848872180454,15.077069477015979,141
5,4096,mani,1830,271.5881754385965,14.106789790733082,128
5,4096,mani,2130,306.0169874686717,15.33643735213659,121
5,4096,mani,2422,367.4922293233083,18.176834117650376,119
5,4096,seg,1230,201.68996491228071,15.085399918552634,165
5,4096,seg,1530,247.45919360902258,15.017903223101502,140
5,4096,seg,1830,272.84580701754385,14.172043464085212,127
5,4096,seg,2130,307.141962406015,15.393394741798243,122
5,4096,seg,2422,369.087343358396,18.255632277431076,119
5,8192,all,1230,201.69336090225565,15.859609436290729,134
5,8192,all,1530,249.00862280701753,15.860362642873852,116
5,8192,all,1830,272.5012438596491,14.853801956795323,107
5,8192,all,2130,307.11050526315785,16.221363012561405,95
5,8192,all,2422,366.7981859649123,19.17183404288889,101
5,8192,mani,1230,198.76936560150375,16.3241185577193,139
5,8192,mani,1530,246.1964298245614,16.384589263040933,114
5,8192,mani,1830,269.3676403508772,15.321630076491227,108
5,8192,mani,2130,303.7010561403509,16.642497452538013,109
5,8192,mani,2422,365.8827894736842,19.745600852783628,108
5,8192,seg,1230,199.49598308270674,16.366020395476188,139
5,8192,seg,1530,238.79844736842105,15.883881502748537,114
5,8192,seg,1830,270.388147368421,15.38233472160234,113
5,8192,seg,2130,304.8994385964912,16.71159103962573,109
5,8192,seg,2422,367.3314649122807,19.828165416608186,107
6,1024,all,1230,200.12851879699247,14.078540817958645,276
6,1024,all,1530,247.860548245614,14.117712533486841,228
6,1024,all,1830,275.8904509569378,13.408267170448564,210
6,1024,all,2130,305.57137559808615,14.313807729752392,200
6,1024,all,2422,366.00904162679427,16.935190666419857,197
6,1024,mani,1230,201.89638546365913,14.230214896360902,279
6,1024,mani,1530,249.6969551282051,14.251847213297065,230
6,1024,mani,1830,272.8779138755981,13.29231384547847,209
6,1024,mani,2130,308.24267990430616,14.46696431299641,201
6,1024,mani,2422,369.89033349282295,17.143881991297846,193
6,1024,seg,1230,202.8760393483709,14.272862924364032,275
6,1024,seg,1530,239.40053407557355,13.665378693204284,230
6,1024,seg,1830,274.4383879585327,13.368977250454545,210
6,1024,seg,2130,309.6302200956938,14.532739126299044,201
6,1024,seg,2422,372.1432947368421,17.24707957850359,193
6,128,all,1230,200.4482799498747,13.780001756602754,267
6,128,all,1530,247.61489912280703,13.78605718452851,228
6,128,all,1830,280.7774832535885,13.362569968208135,204
6,128,all,2130,304.03646076555026,13.984516957704548,202
6,128,all,2422,365.0054674641148,16.58123809354545,191
6,128,mani,1230,201.8353215538847,13.895618316065162,268
6,128,mani,1530,249.6430087719298,13.920718543848684,228
6,128,mani,1830,283.2165947368421,13.508649164035884,205
6,128,mani,2130,307.2143148325359,14.166905547688994,197
6,128,mani,2422,368.7093263157895,16.793303132736842,190
6,128,seg,1230,202.93414285714286,13.950066421588346,266
6,128,seg,1530,250.95691666666664,13.99599971794956,228
6,128,seg,1830,274.00564545454546,13.068951216086123,205
6,128,seg,2130,308.2529435406699,14.21735589005383,195
6,128,seg,2422,370.2851842105263,16.867513279,190
6,4096,all,1230,201.75616008771928,15.069220389480995,164
6,4096,all,1530,248.81933646616542,15.053043447669172,136
6,4096,all,1830,280.3946516290727,14.50549263642857,126
6,4096,all,2130,305.86248621553887,15.310044162042606,119
6,4096,all,2422,364.7062368421052,18.051610701697996,118
6,4096,mani,1230,201.99171271929825,15.329361256282894,169
6,4096,mani,1530,249.2726879699248,15.328630217015979,141
6,4096,mani,1830,272.1725864661654,14.304172003139097,128
6,4096,mani,2130,306.4440852130326,15.529378005532582,123
6,4096,mani,2422,368.71795739348374,18.43279251011905,117
6,4096,seg,1230,202.61752997076024,15.353556950665205,167
6,4096,seg,1530,250.0136015037594,15.374257813909773,141
6,4096,seg,1830,273.62048370927323,14.381921730269422,125
6,4096,seg,2130,307.8586754385965,15.60568006397243,123
6,4096,seg,2422,370.0635012531328,18.50834096793233,117
6,8192,all,1230,203.50637500000002,16.43188057105263,134
6,8192,all,1530,250.6775438596491,16.392371488128653,114
6,8192,all,1830,274.6433438596491,15.367403171438596,110
6,8192,all,2130,308.4738070175439,16.737788018725144,108
6,8192,all,2422,368.75181929824566,19.806245796549707,109
6,8192,mani,1230,202.37394360902255,16.663114889154134,140
6,8192,mani,1530,250.44568671679198,16.732937998228905,131
6,8192,mani,1830,274.13308771929826,15.648381246666666,114
6,8192,mani,2130,309.64817192982457,17.046182867964912,108
6,8192,mani,2422,373.06530526315794,20.248023345099416,107
6,8192,seg,1230,203.42736090225563,16.748636440676695,141
6,8192,seg,1530,234.39348245614033,15.655922968253968,126
6,8192,seg,1830,275.1273947368421,15.70716437,114
6,8192,seg,2130,310.88223157894737,17.11750128005848,108
6,8192,seg,2422,374.2987140350877,20.315095872070177,107
7,1024,all,1230,201.37284812030074,14.204389710643484,280
7,1024,all,1530,249.39185425101215,14.244574249962888,230
7,1024,all,1830,272.6006315789474,13.284977218648326,210
7,1024,all,2130,307.4950148325359,14.451456573023922,200
7,1024,all,2422,368.4761038277512,17.10383702246292,196
7,1024,mani,1230,202.35895037593986,14.291307845667294,280
7,1024,mani,1530,250.14098717948715,14.308426663590586,235
7,1024,mani,1830,273.46265550239235,13.347676932811003,209
7,1024,mani,2130,308.71901196172246,14.522710261545452,200
7,1024,mani,2422,370.26115071770334,17.202967538464115,199
7,1024,seg,1230,203.25891203007518,14.344355439548245,278
7,1024,seg,1530,251.63107085020243,14.393098699407894,237
7,1024,seg,1830,274.4976622807018,13.399278593903508,212
7,1024,seg,2130,309.8893430622009,14.577031718747609,200
7,1024,seg,2422,371.83862727272725,17.36506070924043,198
7,128,all,1230,201.32778746867166,13.856702331021928,268
7,128,all,1530,248.903951754386,13.87423412185307,228
7,128,all,1830,278.4496296650718,13.268800486781101,204
7,128,all,2130,305.9511129186603,14.09959657008971,198
7,128,all,2422,367.0041263157895,16.705353148539473,190
7,128,mani,1230,201.9392634085213,13.909363714545739,267
7,128,mani,1530,249.64291228070178,13.927643871524122,228
7,128,mani,1830,283.6591167464115,13.535354314069378,205
7,128,mani,2130,307.06299330143537,14.166876103649521,196
7,128,mani,2422,368.6245181818182,16.79986951494617,191
7,128,seg,1230,202.98676842105263,13.963272758394737,267
7,128,seg,1530,251.03352631578946,14.008595941381579,228
7,128,seg,1830,273.9583325358852,13.073760421814592,203
7,128,seg,2130,308.3751162679426,14.230172839671052,195
7,128,seg,2422,370.2249263157895,16.875193574328947,190
7,4096,all,1230,202.661408625731,15.341837549261697,167
7,4096,all,1530,250.31707988721806,15.351354399281014,141
7,4096,all,1830,284.14978696741855,14.91330234489975,128
7,4096,all,2130,307.140179197995,15.611205254066416,123
7,4096,all,2422,367.76241729323306,18.48906074864035,122
7,4096,mani,1230,203.64973391812865,15.492276845372807,167
7,4096,mani,1530,251.02440507518799,15.493159245808268,140
7,4096,mani,1830,273.86389598997494,14.455400590432331,115
7,4096,mani,2130,309.3773784461153,15.787122687731829,125
7,4096,mani,2422,369.9377468671679,18.657029551146614,122
7,4096,seg,1230,204.08482309941522,15.522154289046052,166
7,4096,seg,1530,251.34134398496244,15.516096104328007,139
7,4096,seg,1830,274.869507518797,14.514847854260653,116
7,4096,seg,2130,309.68751378446115,15.808081285294485,123
7,4096,seg,2422,371.76563784461155,18.754205996967418,117
7,8192,all,1230,204.25809116541353,16.9017496002005,138
7,8192,all,1530,252.72874561403512,16.93468578783626,114
7,8192,all,1830,276.58842982456144,15.874814230935673,114
7,8192,all,2130,312.9456421052632,17.440732974549707,109
7,8192,all,2422,373.3640105263158,20.602224121532164,109
7,8192,mani,1230,204.91416447368422,16.979545136484962,139
7,8192,mani,1530,253.11531203007516,17.02968744193818,129
7,8192,mani,1830,277.90022807017544,16.002954565438596,114
7,8192,mani,2130,314.20430350877194,17.536566022479533,110
7,8192,mani,2422,376.9622877192983,20.82233613384795,108
7,8192,seg,1230,205.59323966165414,17.02737653944862,140
7,8192,seg,1530,237.37439473684208,15.968131627293234,130
7,8192,seg,1830,279.2459912280702,16.08172875783626,114
7,8192,seg,2130,313.50596140350876,17.501113614935672,111
7,8192,seg,2422,378.2260736842105,20.892283188701754,108
8,1024,all,1230,202.6494323308271,14.366721922953008,283
8,1024,all,1530,250.10112213225372,14.362453897617241,233
8,1024,all,1830,284.2994688995215,13.954503232129188,209
8,1024,all,2130,307.9713196172249,14.602218226838518,204
8,1024,all,2422,368.6590033492823,17.267894937761962,200
8,1024,mani,1230,203.48963609022556,14.394076921964286,279
8,1024,mani,1530,250.0319649122807,14.355686046721491,234
8,1024,mani,1830,284.1250478468899,13.945156865179426,209
8,1024,mani,2130,307.9970775119617,14.603805409596891,202
8,1024,mani,2422,368.40053397129185,17.255738736388754,200
8,1024,seg,1230,204.3440418546366,14.450589017589598,280
8,1024,seg,1530,251.44572840755737,14.436096609883604,234
8,1024,seg,1830,274.453995215311,13.47219038674641,209
8,1024,seg,2130,309.15682870813396,14.65903724337201,203
8,1024,seg,2422,370.8956234449761,17.37309535664952,199
8,128,all,1230,202.78160852130327,13.968778024893485,267
8,128,all,1530,249.51498684210526,13.934263862686404,228
8,128,all,1830,281.4116947368421,13.439779318045455,206
8,128,all,2130,306.6889794258373,14.164230463921053,196
8,128,all,2422,367.7333650717703,16.772902000985646,191
8,128,mani,1230,202.64777042606516,13.958996741435463,268
8,128,mani,1530,249.36843859649125,13.926112553453947,228
8,128,mani,1830,282.95126220095693,13.513454460387562,206
8,128,mani,2130,306.82595311004786,14.169950091944976,195
8,128,mani,2422,367.4039,16.757003733907894,190
8,128,seg,1230,203.81187393483708,14.030056107627194,268
8,128,seg,1530,250.7981798245614,14.007277208125,228
8,128,seg,1830,273.6482861244019,13.071782799412679,206
8,128,seg,2130,308.06502583732055,14.22980669976316,195
8,128,seg,2422,369.05753205741627,16.835776010723684,192
8,4096,all,1230,204.126649122807,15.699485997163743,171
8,4096,all,1530,250.38113533834587,15.629121351484963,143
8,4096,all,1830,287.5921090225564,15.354834671541354,132
8,4096,all,2130,307.89970927318296,15.90156265510025,127
8,4096,all,2422,368.0818972431078,18.797852878345864,123
8,4096,mani,1230,204.8461403508772,15.753148412017543,171
8,4096,mani,1530,251.353875,15.687525658787592,142
8,4096,mani,1830,274.8306390977443,14.672049582669173,133
8,4096,mani,2130,309.05172431077693,15.9591876649812,125
8,4096,mani,2422,369.3679598997494,18.861777722662907,123
8,4096,seg,1230,205.79484210526314,15.825351613888891,171
8,4096,seg,1530,251.9125310150376,15.723058571762216,142
8,4096,seg,1830,275.06653383458644,14.6857328137594,132
8,4096,seg,2130,309.9375250626567,16.009254969768172,128
8,4096,seg,2422,370.67554511278195,18.931375357500002,123
8,8192,all,1230,205.57869548872182,17.489904051948624,149
8,8192,all,1530,253.57642355889723,17.502375331111114,125
8,8192,all,1830,279.1602543859649,16.47309259233918,114
8,8192,all,2130,315.5562807017544,18.065534636842106,114
8,8192,all,2422,378.056249122807,21.427956931204676,112
8,8192,mani,1230,205.7662490601504,17.501320642913537,146
8,8192,mani,1530,239.466984962406,16.52629217364244,123
8,8192,mani,1830,280.2515087719298,16.532272689298246,114
8,8192,mani,2130,316.66248245614037,18.127971844327487,114
8,8192,mani,2422,380.5090771929825,21.5656445282924,112
8,8192,seg,1230,206.14295112781954,17.533508194949874,148
8,8192,seg,1530,234.42612030075188,16.174768914193816,122
8,8192,seg,1830,280.952850877193,16.5612366322807,114
8,8192,seg,2130,318.2747385964912,18.217481624502923,113
8,8192,seg,2422,381.135049122807,21.601790423614034,113
